,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,ground_truth
2238,16.937,1014.4,70.932,3.5464,26.831,1086.0,549.62,0.46703573225968786,12.104,0.051002587796752784,0.39809117568648344,0
2239,18.252,1014.0,65.865,3.0321,24.579,1059.7,549.76,0.2206844489179669,10.952,0.08710944570274091,0.3941029058917621,0
2240,18.766,1013.8,64.306,2.7785,23.546,1047.4,550.4,0.10732259687971824,10.416,0.08199255458098728,0.3668568381764862,0
2241,18.734,1013.3,64.066,2.7792,23.71,1047.5,550.41,0.10983895319577264,10.439,0.11228543055752589,0.388675019994668,0
2242,18.623,1013.0,65.447,2.8013,24.426,1048.5,549.87,0.11663311524911935,10.486,0.09026469883231175,0.334278858970941,0
2243,18.259,1012.8,67.6,3.1845,26.543000000000006,1069.0,549.76,0.30737292400603944,11.376,0.0281159959104006,0.33029058917621956,0
2244,18.152,1012.7,68.221,2.7469,23.812,1047.9,550.17,0.11298439859084053,10.291,0.10743270016289913,0.3746520927752598,0
2245,17.250999999999998,1012.6,70.936,2.7001,23.103,1047.5,549.96,0.11185203824861611,10.281,0.07604893822063291,0.3411570247933884,0
2246,16.23,1012.9,75.28399999999998,2.6713,22.509,1046.3,549.98,0.10392551585304477,10.245,0.07612720806570754,0.37411890162623296,0
2247,15.474,1013.2,77.921,2.687,22.22,1046.3,549.83,0.10480624056366383,10.34,0.12309889884111709,0.413031191682218,0
2248,14.388,1013.2,78.648,3.2329,24.49,1072.7,549.9,0.353799698037242,11.518,0.026954177897574122,0.37806451612903214,0
2249,13.171,1013.5,81.28,2.7696,19.836,1045.8,549.34,0.11260694514343239,10.349,0.12512168514976446,0.4802026126366302,0
2250,12.468,1013.3,83.921,2.7719,19.267,1045.7,550.1,0.10795168595873172,10.357,0.11154431296197553,0.4361503599040256,0
2251,11.754,1012.9,85.053,2.821,18.8,1044.4,549.44,0.10203824861600408,10.332,0.12085842452585595,0.4966888829645427,0
2252,11.087,1012.2,91.07,3.0705,18.684,1044.3,549.46,0.10908404630095614,10.257,0.14484813204122868,0.5340229272194081,0
2253,11.314,1012.0,91.921,3.1517,19.139,1047.8,549.74,0.12707599396074487,10.38,0.050838710308627785,0.40780591842175407,0
2254,11.394,1011.6,90.807,3.1919,18.432,1022.9,537.33,0.22382153529704418,10.076,0.23920404333137885,0.9986698662973865,1
2255,13.527,1012.0,91.992,3.435,22.552,1059.7,550.26,0.23175641670860592,10.925999999999998,0.05754790359111833,0.38114636097040777,0
2256,16.057000000000002,1012.1,87.538,3.2672,25.863000000000003,1064.7,549.67,0.2700050327126322,11.173,0.06722401318846889,0.36062916555585167,0
2257,18.104,1011.8,80.06,2.9943,27.151,1058.3,549.88,0.2043281328636135,10.896,0.07817934556625787,0.34739536123700343,0
2258,19.9,1011.6,69.381,3.517,31.319000000000006,1083.2,550.09,0.4236285858077504,12.124,0.0351725116304098,0.3649480138629698,0
2259,21.102,1011.1,62.51300000000001,3.0743,28.892,1063.8,549.73,0.24635128334172118,11.133,0.06843230392180844,0.3547427352705945,0
2260,21.184,1010.6,64.303,2.7516,26.151,1048.5,550.35,0.11046804227478613,10.439,0.08896590859060469,0.30801386296987465,0
2261,21.102,1009.9,65.88600000000001,2.7287,25.74,1047.1,549.89,0.0975088072471062,10.423,0.09176405555202255,0.2925086643561716,0
2262,20.809,1009.4,66.411,2.7052,25.311,1047.4,549.93,0.10216406643180687,10.417,0.10256774010497943,0.3190615835777125,0
2263,20.454,1008.8,67.577,2.6765,25.825,1047.1,549.99,0.09864116758933061,10.378,0.09803053502330975,0.31857104772060785,0
2264,20.344,1008.3,68.28,2.7438,26.587,1049.3,550.04,0.11789129340714655,10.368,0.09046771124297406,0.3177712609970673,0
2265,20.071,1008.3,67.596,2.7478,26.488000000000003,1050.1,549.64,0.12405636638147954,10.406,0.09659721848538066,0.33020527859237525,0
2266,19.712,1008.3,69.33800000000001,2.7026,24.992,1048.4,550.31,0.11034222445898356,10.339,0.10184374403803914,0.32847773926952806,0
2267,19.173,1008.4,72.98100000000002,2.7195,24.028,1048.2,549.97,0.11059386009058891,10.377,0.1005131566717705,0.3251506264996,0
2268,18.978,1008.9,71.881,2.7008,23.826,1048.5,549.95,0.11411675893306494,10.401,0.08983421468440132,0.34018661690215934,0
2269,19.024,1009.0,67.899,2.6695,23.696,1046.8,550.27,0.09826371414192248,10.408,0.12636421894032415,0.37842708611037057,0
2270,18.663,1008.9,73.359,2.6988,22.176,1047.1,550.17,0.1031706089582285,10.396,0.13225891664750689,0.361130365235937,0
2271,18.277,1009.0,77.79,2.6243,21.758000000000006,1042.0,550.06,0.0557372924006041,10.178,0.1284701669593633,0.3672940549186883,0
2272,17.285,1009.0,83.79299999999998,2.7328,21.134,1044.5,549.78,0.08605938600905882,10.269,0.16537929077736632,0.4125619834710743,0
2273,17.910999999999994,1010.3,81.525,2.85,22.515,1049.7,549.89,0.12594363361852046,10.45,0.13526985975022138,0.37832044788056507,0
2274,18.897,1010.7,76.266,2.8279,23.559,1049.8,549.64,0.12216909914443885,10.425,0.11866931479642502,0.35559584110903764,0
2275,20.07,1010.8,69.646,3.0787,26.34,1062.5,549.94,0.23540513336688496,11.077,0.059375015287079114,0.340773127166089,0
2276,21.156,1011.0,65.343,3.563,29.45,1084.3,549.66,0.43268746854554596,12.182,0.020937183557462297,0.3696934150893094,0
2277,21.609,1011.0,60.57100000000001,3.6166,30.361,1086.8,549.88,0.09797296815342882,12.287,-0.3224856618475115,0.034170911409493354,1
2278,21.927,1010.9,59.114,3.6282,31.13,1086.5,549.93,0.1803619798275251,12.269,-0.22781330684458384,0.09853967496857585,1
2279,22.28,1011.0,57.582,3.604,31.575,1085.9,550.06,0.2360858005042932,12.282,-0.1662943398893854,0.1609318398828881,1
2280,21.755,1011.4,62.174,3.5062,31.102,1084.9,549.8,0.43721690991444406,12.219,0.04175940827997124,0.3438549720074646,0
2281,19.263,1011.6,75.317,3.449,28.535,1081.5,549.72,0.41280825364871676,12.037,0.03847941258481272,0.30323647027459344,0
2282,19.526,1011.5,71.528,2.7537,25.396,1049.2,549.85,0.5424623660230988,10.433,0.5135877309240618,0.7006804664269906,1
2283,19.576,1011.8,72.423,3.4614,29.437,1082.9,550.07,0.42526421741318576,12.029000000000002,0.029940661673702802,0.2984590775793121,0
2284,19.322,1012.3,73.819,3.4531,28.368,1082.9,549.89,0.4231253145445397,12.003,0.05838930442567056,0.33774460143961604,0
2285,18.621,1012.9,75.956,3.3925,26.964,1082.9,550.14,0.427403120281832,11.958,0.08044672514076343,0.34086910157291384,0
2286,17.798,1013.4,76.104,3.4111,26.056,1082.8,549.97,0.42966784096628063,11.988,0.06753464663610882,0.3390242601972807,0
2287,16.803,1013.8,76.574,3.4311,25.489,1084.2,549.7,0.4481630598892803,12.098,0.022800984243301816,0.3617382031458277,0
2288,15.804,1013.7,78.003,3.4425,25.139,1083.4,550.32,0.4446401610468045,12.102,0.06070804858600633,0.38212743268461735,0
2289,14.568,1013.7,80.695,2.6094,18.365,1038.4,547.2,0.05221439355812785,10.22,0.18812891043483793,0.5867128765662487,0
2290,13.067,1014.5,84.087,2.6706,18.4,1039.3,547.82,0.06517362858580777,10.065,0.20918594469257076,0.6067075446547584,0
2291,15.039,1014.9,84.831,3.4471,25.238000000000003,1073.8,546.08,0.38223452440865646,11.899,0.08080383130891641,0.35532924553452416,0
2292,17.355999999999998,1015.3,79.187,4.2209,31.499,1100.0,540.28,0.6587820835430296,13.475,0.05541260438017621,0.3165342575313249,0
2293,18.581,1015.7,75.035,3.883,29.942,1096.5,546.92,0.5708354302969298,12.877,0.011980667348266569,0.32164222873900283,0
2294,19.054,1016.1,71.923,3.5686,28.612,1087.2,550.14,0.46665827881227995,12.265,0.04675889463411293,0.3600639829378832,0
2295,19.649,1015.9,67.42399999999999,3.5321,29.297,1086.0,550.32,0.4511826874685456,12.247,0.03245018858140798,0.3456678219141561,0
2296,20.116,1015.6,65.37899999999999,3.5061,29.764,1084.8,550.33,0.43772018117765477,12.175,0.0487939106060532,0.36239936017062113,0
2297,21.116,1015.4,58.397,3.4896,31.201,1084.6,550.41,0.4324358329139404,12.201,0.06145650397953244,0.37329778725673146,0
2298,22.3,1015.1,48.633,3.5516,31.513,1087.3,550.46,0.44916960241570214,12.172,0.06019684866036269,0.4090002665955744,0
2299,23.282,1014.6,43.49,3.575,32.399,1088.6,550.01,0.4579768495218921,12.307,0.07233845837756396,0.4240469208211143,0
2300,23.92,1014.3,35.885,3.5287,32.461,1085.9,550.01,0.42526421741318576,12.128,0.07884953111470935,0.44565182617968535,0
2301,23.993,1014.3,40.122,3.4709,30.75,1085.9,549.9,0.4319325616507297,12.191,0.06130974802001751,0.4179045587843241,0
2302,22.728,1014.3,43.28,3.4961,30.683000000000003,1087.0,549.96,0.4504277805737291,12.300999999999998,0.04262037657579212,0.39397494001599564,0
2303,21.255,1014.5,47.217,3.4581,29.671,1085.0,549.72,0.43784599899345755,12.211,0.04996795828217258,0.38214876033057854,0
2304,19.89,1014.7,50.87,3.4682,27.691,1085.9,549.65,0.45395067941620537,12.272,0.05394504478502698,0.3916075713143161,0
2305,17.473,1014.8,61.00100000000001,3.3743,25.452,1082.9,549.71,0.4358329139406141,12.113,0.04547722592101594,0.36752865902426013,0
2306,16.214000000000002,1014.7,67.281,3.4072,25.334,1084.3,549.75,0.4525666834423756,12.165,0.05428992128988705,0.3932711276992801,0
2307,15.532,1014.7,69.711,2.6756,19.424,1047.4,550.24,0.11285858077503774,10.427,0.12541030520347715,0.415270594508131,0
2308,15.026,1014.6,71.693,2.6688,19.037,1046.1,549.46,0.10593860090588825,10.380999999999998,0.08391750358329135,0.4123913623033857,0
2309,14.458,1014.0,74.68,2.6093,18.602,1044.0,550.29,0.08580775037745347,10.283,0.12378131405286151,0.4298053852306051,0
2310,14.031,1013.6,76.396,2.6273,18.416,1042.9,549.52,0.0793910417715149,10.242,0.11989717299103321,0.4324500133297786,0
2311,13.764,1013.5,76.671,2.6795,18.834,1046.6,549.61,0.11160040261701054,10.349,0.1455550065795589,0.44908557717941877,0
2312,13.303,1013.7,78.96300000000002,2.708,18.936,1047.6,549.94,0.12216909914443885,10.283,0.13583731612701241,0.42584910690482525,0
2313,13.278,1013.7,79.689,3.1374,22.927,1071.2,550.04,0.33844992450931066,11.399,0.0662162889331331,0.401524926686217,0
2314,13.945,1013.8,79.471,3.4801,25.614,1085.6,549.99,0.4693004529441369,12.129,0.07113261357688301,0.3704825379898693,0
2315,16.438,1014.0,73.252,3.6974,28.986,1095.4,549.92,0.5398842476094616,12.564,0.016540619603661072,0.3496347640629165,0
2316,19.383,1014.5,58.694,3.7166,30.668000000000006,1094.3,549.86,0.5225213890286866,12.622,0.03517984942838554,0.38977339376166353,0
2317,20.443,1015.0,60.83,3.7016,29.64,1094.2,549.7,0.5218922999496729,12.634,0.018977502311406363,0.3634017595307917,0
2318,20.729,1015.2,62.951,3.5739,29.364,1081.8,546.05,0.43973326623049824,12.26,0.04580008903194878,0.36396694214876024,0
2319,21.89,1015.0,58.33600000000001,3.7591,31.226,1096.6,549.73,0.5328384499245093,12.731,0.030618185020130022,0.3939962676619567,0
2320,22.893,1014.7,55.698,3.7799,32.55,1097.3,549.58,0.5344740815299447,12.75,0.03871666805269518,0.379130898427086,0
2321,23.969,1014.2,50.95399999999999,3.7956,34.458,1097.1,549.47,0.5271766482133868,12.804,0.04282094305379584,0.3882591308984269,0
2322,25.867,1013.8,36.761,3.9663,35.979,1099.5,547.98,0.5449169602415704,12.973,0.04298726647457942,0.43804852039456144,0
2323,26.729,1013.4,30.211,3.8733,35.315,1098.6,549.88,0.5230246602918975,12.817,0.02266401201442122,0.4431991468941615,0
2324,26.396,1013.2,34.431999999999995,3.8241,35.301,1097.9,549.63,0.520130850528435,12.778,0.02293795647218241,0.43050919754732075,0
2325,26.193,1012.6,39.073,3.7714,35.29400000000001,1096.7,550.18,0.5150981378963262,12.743,0.03179467862890799,0.40702745934417484,0
2326,25.572,1012.4,39.861,3.7734,34.031,1097.3,550.03,0.5218922999496729,12.734000000000002,0.02267868761037271,0.40104505465209284,0
2327,24.317,1012.7,46.94,3.7551,31.97,1096.9,550.23,0.5252893809763464,12.675999999999998,0.032208041248208356,0.37696614236203674,0
2328,22.475,1012.9,52.707,3.614,29.246,1093.7,550.34,0.5129592350276799,12.523,0.0399665396412306,0.3536656891495601,0
2329,20.768,1013.0,61.945,3.5906,27.408,1092.6,549.95,0.512455963764469,12.487,0.04209939291951414,0.3496347640629165,0
2330,18.967,1012.9,67.31,3.2333,24.015,1075.7,549.54,0.3604680422747859,11.677,0.04889419384505506,0.2989176219674754,0
2331,18.168,1012.8,69.648,2.7557,20.107,1051.3,550.09,0.13928032209360852,10.599,0.08967767499425207,0.34217008797653947,0
2332,17.634,1012.4,70.007,2.7226,19.611,1049.1,549.99,0.12304982385505792,10.495,0.1401323738754825,0.3769768061850173,0
2333,16.575,1012.0,73.11399999999998,2.7309,19.529,1049.9,550.3,0.13236034222445903,10.513,0.13093322114655542,0.3556811516928817,0
2334,15.947,1011.8,75.548,2.7411,19.281,1048.9,550.05,0.1263210870659286,10.492,0.11197968897520315,0.36300719808051196,0
2335,15.434,1011.7,76.27199999999998,2.7016,19.22,1048.7,550.03,0.12468545546049326,10.402,0.14102758522852352,0.38141295654492124,0
2336,14.892,1011.9,77.244,2.7259,19.149,1048.3,549.98,0.12179164569703071,10.462,0.10807353451944762,0.3622500666488936,0
2337,14.877,1011.9,77.663,2.6835,19.122,1046.9,549.93,0.10883241066935079,10.334,0.1238620298305947,0.4009277525993068,0
2338,15.877,1012.0,76.517,3.1642,23.167,1070.1,549.89,0.32209360845495727,11.449000000000002,0.07971049941053023,0.3799093575046655,0
2339,18.344,1012.5,68.672,3.6718,27.867,1093.3,549.86,0.5132108706592855,12.466,0.00781451025090377,0.35215142628632357,0
2340,20.882,1012.8,57.159,3.6895,28.716,1094.3,549.79,0.5177403120281832,12.579,0.030121660690437868,0.3767848573713676,0
2341,21.862,1013.0,58.532,3.6654,29.032,1092.6,549.68,0.5032712632108709,12.486,0.025506185763693557,0.35028525726472937,0
2342,22.74,1013.3,55.89,3.7203,29.353,1095.3,549.56,0.5216406643180673,12.713,0.012300595340009098,0.3658011197014128,0
2343,23.45,1013.3,49.052,3.768,30.983,1096.3,549.88,0.5236537493709108,12.729,0.025936669911603996,0.4051612903225805,0
2344,25.336,1013.1,40.423,3.9163,32.878,1096.8,547.61,0.5247861097131352,12.893,0.0347493652804751,0.4205918421754199,0
2345,27.33,1012.7,36.684,4.209,34.669000000000004,1096.2,540.08,0.5708354302969298,13.363,0.040761467755269766,0.42206344974673404,0
2346,27.759,1012.2,35.098,3.6828,31.826,1091.0,549.7,0.4588575742325114,12.486,0.0436574520230309,0.3999466808850972,0
2347,26.973000000000006,1011.9,39.377,3.7753,31.466,1096.1,549.63,0.5072974333165576,12.628,0.023757343912807392,0.384260197280725,0
2348,26.808000000000003,1011.6,41.29600000000001,3.8141,34.107,1097.4,550.0,0.514594866633115,12.684,0.021714990142891386,0.3818395094641428,0
2349,26.336,1011.6,45.395,3.7948,34.819,1096.4,549.98,0.5106945143432313,12.714,0.026117668928339062,0.37063183151159684,0
2350,24.505,1011.8,48.045,3.7396,34.101,1095.1,549.78,0.507674886763966,12.555,0.03415989550975682,0.3785763796320981,0
2351,22.694000000000006,1012.0,48.45399999999999,3.7087,31.631,1095.8,549.73,0.5231504781077001,12.597,0.032220270911501266,0.38177552652625957,0
2352,21.291,1011.9,52.06,3.6805,30.169,1093.9,549.84,0.5132108706592855,12.666,0.046091155018320035,0.39460410557184744,0
2353,20.395,1011.9,56.215,3.6293,29.066,1092.2,549.89,0.504906894816306,12.514,0.04782287534059613,0.38788589709410815,0
2354,19.109,1011.8,59.565,3.6084,26.923,1091.6,549.7,0.5078007045797686,12.485,0.024562055757480886,0.38753399093575036,0
2355,17.937,1011.5,65.365,2.9049,21.542,1060.2,550.36,0.2181680926019125,11.024,0.09033807681206922,0.3801972807251399,0
2356,16.8,1011.1,68.828,2.8316,20.65,1056.0,550.11,0.1836940110719678,10.821,0.090748993498711,0.3464036256998133,0
2357,15.931,1011.0,71.821,2.8042,20.288,1054.8,549.67,0.17765475591343738,10.655,0.06621873486579168,0.3299706744868034,0
2358,15.583,1010.8,73.28399999999998,2.7358,19.402,1049.1,549.71,0.12896326119778556,10.49,0.0975193350976661,0.37206078379098906,0
2359,15.233,1010.5,74.65100000000002,2.8114,20.029,1053.4,550.44,0.1680926019124307,10.626,0.0904481437817054,0.36100239936017053,0
2360,14.938,1010.3,75.862,2.7805,19.826,1052.1,550.42,0.1575239053850026,10.617,0.059445947334178004,0.3266435617168755,0
2361,14.818,1010.1,76.669,2.6542,18.726,1045.6,549.96,0.09914443885254154,10.27,0.09818218284814183,0.3809864036256997,0
2362,15.546,1010.1,77.472,3.2229,23.338,1066.7,547.27,0.3137896326119778,11.484000000000002,0.07395766579754526,0.3477366035723807,0
2363,17.965999999999994,1010.2,74.661,3.6553,28.6,1091.7,550.15,0.5046552591847004,12.444,0.0023889424276370827,0.3339482804585443,0
2364,20.646,1010.4,67.86399999999999,3.7157,30.639,1092.9,550.04,0.5113236034222446,12.465,0.020279227672303727,0.353921620901093,0
2365,21.651,1010.6,64.275,3.657,30.831,1090.9,549.94,0.49219929542023144,12.396,0.0196017043258765,0.36454278858970934,0
2366,22.048,1010.4,66.707,3.6807,30.9,1091.9,549.9,0.4982385505787621,12.487,0.026283992349122647,0.3671021061050386,0
2367,22.546,1010.1,67.88,3.6968,30.971,1092.2,549.98,0.5003774534474081,12.423,0.034243057220148615,0.3605011996800854,0
2368,23.117,1009.8,66.419,3.6958,31.087,1091.9,550.07,0.49345747357825887,12.489,0.03521409248560569,0.3382458011197014,0
2369,23.796,1009.5,61.095,3.6596,32.802,1090.0,550.03,0.476346250629089,12.32,0.05203721731133299,0.3495281258331111,0
2370,23.565,1009.1,62.432,3.629,33.103,1089.1,550.12,0.4695520885757425,12.329,0.03988093199818023,0.323465742468675,0
2371,23.874,1008.7,60.68600000000001,3.6572,33.892,1089.6,550.11,0.2231085929684203,12.304,-0.226639175980937,0.07242391461993888,1
2372,24.734,1008.8,60.26600000000001,3.6724,34.367,1091.2,550.06,0.47596879718168084,12.356,0.019560123470680604,0.30607304718741657,0
2373,25.208,1009.3,56.767,3.2801,31.079,1073.7,550.17,0.3144187216909915,11.549,0.04781798347527896,0.2972967208744334,0
2374,24.001,1011.2,61.878,3.4956,29.376,1090.5,549.83,0.4782335178661299,12.386,0.015072570821980127,0.3268461743535056,0
2375,19.194000000000006,1009.9,78.12,3.7729,26.877,1090.2,549.77,0.49219929542023144,12.326,0.028426629358040516,0.3232844574780057,0
2376,19.972,1009.3,71.017,3.826,30.189,1091.2,549.88,0.49333165576245586,12.47,0.030287984111221453,0.32816848840309243,0
2377,20.29,1009.9,71.01899999999998,3.6761,31.354,1091.1,550.05,0.4945898339204833,12.443,0.028199157620792385,0.3260783790989068,0
2378,20.05,1011.4,73.141,3.5703,30.035,1089.3,550.1,0.4842727730246603,12.345,0.038220143723003024,0.3305785123966941,0
2379,19.825,1011.5,76.855,3.3993,28.366,1080.2,549.99,0.398842476094615,11.977,0.043295453989560764,0.29380965075979737,0
2380,19.507,1010.8,78.039,3.3386,27.562,1076.4,549.97,0.36512330145948657,11.782,0.04392895054813351,0.30267128765662477,0
2381,18.999,1010.1,81.142,2.9084,25.748,1055.1,549.99,0.17098641167589346,10.751,0.10579147934899058,0.339130898427086,0
2382,19.013,1010.6,83.321,2.7932,24.605,1047.6,550.13,0.10430296930045313,10.408,0.12096359963017499,0.32079978672354026,0
2383,18.857,1010.8,84.954,2.8214,24.641,1047.9,550.0,0.10644187216909917,10.442,0.10278542811159323,0.2956544921354305,0
2384,18.618,1011.1,85.941,2.8352,24.241,1048.6,550.16,0.1124811273276296,10.493,0.0851649292391682,0.28667555318581706,0
2385,18.292,1010.8,88.359,2.8560000000000003,22.466,1047.5,549.7,0.10291897332662314,10.393,0.10946771613483938,0.30354572114102896,0
2386,17.877,1011.4,89.598,3.1708,23.273000000000003,1063.2,549.83,0.24849018621036745,11.125,0.06841762832585693,0.2921674220207944,0
2387,17.236,1012.1,90.053,3.7659,26.479,1091.7,549.89,0.5125817815802718,12.455,0.00905997916065375,0.30337509997334033,0
2388,16.814,1012.7,91.093,3.7535,26.584,1092.6,550.11,0.5211373930548566,12.433,0.024576731353432378,0.34603039189549445,0
2389,16.889,1013.2,88.62700000000002,3.6936,26.447,1092.1,550.11,0.5174886763965778,12.423,0.05322838651606244,0.3492508664356172,0
2390,17.042,1013.3,86.28399999999998,3.6391,26.327,1091.2,549.99,0.5123301459486664,12.385,0.03844761546025115,0.3269208211143694,0
2391,17.243,1013.5,84.01100000000002,3.6318,26.479,1091.9,550.07,0.5161046804227478,12.483,0.026450315769906224,0.34229805385230594,0
2392,17.862000000000005,1013.9,80.425,3.6755,26.764,1093.2,549.95,0.5225213890286866,12.511,0.0573204318538702,0.3753985603838975,0
2393,18.577,1014.2,74.992,3.6727,27.14,1092.8,549.88,0.5163563160543534,12.547,0.06251314688803988,0.37466275659824044,0
2394,19.293,1014.2,71.694,3.6943,29.545,1092.9,549.87,0.5123301459486664,12.5,0.05336780467760161,0.3418715009330844,0
2395,20.122,1014.2,65.399,3.7029,30.29,1093.4,549.69,0.5127075993960746,12.505999999999998,0.02690036737908532,0.34953878965609164,0
2396,20.816,1014.3,49.371,3.7045,30.23,1094.0,549.58,0.5128334172118774,12.535,0.03903708523096942,0.4009064249533457,0
2397,20.544,1014.2,46.81800000000001,3.6709,30.339,1092.5,549.7,0.5017614494212381,12.575,0.04191839390277907,0.3951586243668356,0
2398,19.121,1014.2,56.273,3.6208,28.573,1090.9,549.97,0.4984901862103672,12.412,0.02481398682131484,0.3695227939216208,0
2399,13.354,1016.0,85.15799999999999,4.3474,30.298,1095.7,532.89,0.6964016104680424,13.802,0.08642213862567936,0.2763103172487337,0
2400,13.255999999999998,1016.2,86.72399999999998,4.6168,32.425,1099.7,527.61,0.781202818319074,14.348,0.039939634381986194,0.2603785657158091,0
2401,13.123,1016.5,86.336,4.6661,32.379,1099.9,527.55,0.7929038751887265,14.387,0.042187446495223095,0.24854172220741133,0
2402,13.142,1016.9,87.477,4.7018,32.357,1100.3,527.38,1.0369192328885841,14.34,0.26112097051410404,0.49936750200977237,1
2403,14.054,1017.6,87.103,4.6382,32.395,1100.2,527.92,0.7872420734776047,14.24,0.0012535404875232978,0.26338576379632095,0
2404,15.83,1017.8,83.475,4.5501,33.199,1100.4,529.37,0.7635883241066936,14.14,0.013238121328043594,0.31136230338576376,0
2405,17.782,1018.1,66.60600000000001,4.4844,35.309,1100.1,531.0,0.6058152077683769,14.041,-0.056019366496437586,0.21724508447832175,1
2406,19.589,1018.4,54.24,4.463,37.449,1100.1,531.98,0.7170357322596879,13.984000000000002,0.07240449855934566,0.39482804585443876,0
2407,20.502,1018.8,48.382,3.7993,32.791,1093.6,546.16,0.5483140412682435,12.884,0.07812553504776906,0.5217275393228471,0
2408,20.683000000000003,1019.0,52.011,4.1322,34.202,1100.0,540.79,0.6465777554101662,13.543,0.05959514922635151,0.4650279925353239,0
2409,20.887,1019.1,56.691,4.0458,33.048,1100.0,541.19,0.6436839456467036,13.481,0.06445277148629544,0.4404052252732603,0
2410,21.02,1019.0,56.6,4.0826,33.526,1100.0,541.02,0.644061399094112,13.5,0.07048199548970017,0.43342042122100755,0
2411,21.235,1018.5,55.073,4.1237,34.403,1100.0,539.39,0.655133366884751,13.602,0.06087192607413132,0.4314582777925885,0
2412,21.443,1018.2,51.383,4.0296,34.064,1100.0,541.81,0.6347508807247106,13.429,0.05687282617734969,0.439050919754732,0
2413,21.325,1018.0,48.505,4.3703,35.66300000000001,1100.2,532.74,0.7020634121791645,14.041,0.05931631290327315,0.43385763796320975,0
2414,20.78,1017.6,47.917,4.4044,35.016,1099.9,531.72,0.7150226472068444,14.06,0.058362399166426146,0.432002132764596,0
2415,19.846,1017.7,54.21,4.2459,33.082,1099.9,536.24,0.6909914443885254,13.742,0.03989071572881455,0.4108557717941882,0
2416,18.062,1018.0,62.175,4.0573,31.147,1100.0,541.2,0.6678409662808253,13.457,0.0638461801869671,0.40999200213276454,0
2417,16.264,1018.2,73.205,4.2681,31.23,1099.9,536.17,0.7179164569703071,13.75,0.05522426756546539,0.3598720341242335,0
2418,14.718,1017.9,82.257,4.1494,29.909,1100.0,539.5,0.6984146955208859,13.613,0.031415559066827775,0.35119168221807506,0
2419,14.198,1017.7,85.17399999999998,4.2382,30.698,1100.1,538.08,0.7125062908907902,13.692,0.06629211284554913,0.35335643828312435,0
2420,13.99,1017.6,84.742,3.8337,27.962,1089.0,542.88,0.5666834423754405,12.858,0.004596152058741519,0.3371047720607837,0
2421,13.838,1017.4,84.25399999999998,4.0711,29.489,1095.2,539.66,0.651610468042275,13.356,0.005282236169473782,0.3643081844841376,0
2422,13.784,1017.0,81.969,4.586,33.823,1100.2,528.13,0.7883744338198289,14.304,0.010052294040240484,0.3259397494001599,0
2423,13.133,1016.6,79.685,4.5605,33.647,1099.9,527.76,0.7996980372420739,14.262,0.0,0.31462543321780856,0
2424,12.433,1016.2,81.525,4.2149,30.613000000000003,1100.0,537.11,0.7315047810770006,13.807,0.0024410407932648794,0.3809224206878167,0
2425,12.834,1016.3,80.003,4.2147,31.11,1099.9,537.64,0.7233266230498239,13.669,0.0026147020120242054,0.365406558251133,0
2426,13.117,1016.5,77.921,4.2117,31.715,1098.8,537.07,0.7145193759436337,13.651,8.071577773320626e-06,0.3880991735537189,0
2427,13.970999999999998,1016.5,76.368,2.9648,25.134,1061.0,549.98,0.2449672873678912,11.005999999999998,0.06039496920570783,0.4747640629165555,0
2428,15.941,1016.9,70.96600000000002,3.6165,32.143,1079.9,543.54,0.4650226472068444,12.32,0.031068236629309125,0.4256358304452146,0
2429,18.408,1017.3,62.351000000000006,4.1637,35.497,1100.0,540.76,0.6610468042274786,13.503,0.02350541284897344,0.4042975206611571,0
2430,19.83,1017.5,61.76600000000001,3.3974,30.574,1080.4,550.08,0.4067689984901861,11.925,0.022930618674206666,0.41355371900826443,0
2431,20.887,1017.4,57.86600000000001,3.2128,29.956,1073.4,550.1,0.3408404630095623,11.649,0.03441427250624936,0.397387363369768,0
2432,22.102,1017.1,51.784,3.3131,30.525,1076.6,549.9,0.3631102164066431,11.794,0.038501425978739956,0.35631031724873374,0
2433,23.017,1016.6,44.813,3.3058,29.853,1075.8,549.66,0.34914443885254154,11.737,0.05044736108325466,0.37740335910423883,0
2434,23.887,1016.2,43.051,3.3787,29.659,1078.5,549.85,0.37292400603925513,11.832,0.054174962454933695,0.37935483870967734,0
2435,24.384,1015.7,38.758,3.419,26.154,1080.0,549.99,0.38487669854051365,11.877,0.016973549684230094,0.34765129298853636,0
2436,24.375,1015.3,40.156,3.4,25.461,1079.5,550.02,0.3794665324609967,11.886,0.014950518782316884,0.32502266062383345,0
2437,24.192,1015.0,40.12300000000001,3.4183,26.525,1080.5,549.93,0.39217413185707106,11.999,0.019953918628712312,0.332636630231938,0
2438,23.566,1014.5,42.881,3.3847,26.725,1079.5,549.97,0.38588324106693506,11.941,0.06683021803043719,0.382415355905092,0
2439,22.419,1014.4,45.01,3.3173,28.503,1079.0,550.01,0.3843734272773025,11.813,0.06976778315339423,0.37411890162623296,0
2440,21.153,1014.2,48.733,3.2691,28.686,1077.8,550.04,0.38173125314544554,11.751,0.07175143453950426,0.369405491868835,0
2441,19.267,1014.3,56.343,3.1471,26.342,1073.0,550.09,0.34398590840463017,11.636,0.08667406968951331,0.3798880298587043,0
