,Year,Month,Day,Date,Latitude,Longitude,Zonal_Winds,Meridional_Winds,Humidity,Air_Temp,Sea_Surface_Temp,ground_truth
53527,95,12,27,951227,5.0,156.06,0.56,0.5136363636363637,0.5604113110539846,0.7080123266563947,0.8949958982772763,0
53460,95,10,21,951021,5.0,156.05,0.3155555555555556,0.5590909090909091,0.4704370179948585,0.8073959938366719,0.9466776045939294,0
2447,90,6,12,900612,0.01,-139.93,0.27555555555555555,0.6227272727272728,0.5398457583547556,0.63251155624037,0.6907301066447911,0
69755,95,10,1,951001,-4.98,165.16,0.2355555555555556,0.40909090909090906,0.43187660668380445,0.738828967642527,0.9015586546349468,0
79112,92,5,19,920519,8.0,165.0,0.22222222222222224,0.36818181818181817,0.7197943444730077,0.6402157164869029,0.7719442165709598,0
64351,94,4,11,940411,-4.98,-139.93,0.27111111111111114,0.4681818181818182,0.519280205655527,0.7257318952234206,0.8055783429040195,0
37652,96,8,30,960830,-1.98,-155.02,0.14666666666666672,0.4590909090909091,0.5784061696658096,0.6656394453004622,0.6685808039376537,0
85931,97,1,18,970118,-7.97,-125.02,0.13777777777777783,0.41363636363636364,0.5526992287917736,0.5685670261941451,0.5783429040196881,0
60431,92,10,23,921023,-4.99,-110.0,0.16000000000000003,0.6136363636363636,0.478149100257069,0.435285053929122,0.4741591468416737,0
39171,98,4,7,980407,-1.99,155.93,0.35111111111111115,0.2181818181818182,0.3881748071979432,0.7503852080123268,0.8613617719442166,0
41248,93,12,29,931229,-2.19,-170.03,0.16000000000000003,0.3318181818181818,0.4113110539845759,0.7357473035439137,0.7793273174733386,0
38911,96,10,28,961028,-2.0,156.0,0.43111111111111117,0.40454545454545454,0.39588688946015393,0.7973805855161789,0.9360131255127153,0
52324,97,4,8,970408,4.99,-154.92,0.3111111111111111,0.43636363636363634,0.6452442159383032,0.6895223420647147,0.740771123872026,0
44868,96,6,1,960601,-1.99,-95.11,0.3022222222222223,0.6045454545454545,0.7840616966580978,0.4098613251155625,0.40278917145200976,0
17627,96,9,8,960908,2.11,-110.44,0.3066666666666667,0.7363636363636363,0.473007712082262,0.37057010785824374,0.4561115668580802,0
16446,91,4,19,910419,2.03,-110.15,0.38222222222222224,0.6636363636363636,0.537275064267352,0.7049306625577814,0.7916324856439707,0
7129,96,5,14,960514,0.0,-154.98,0.2355555555555556,0.5181818181818182,0.5861182519280206,0.63251155624037,0.6702214930270713,0
81450,95,8,26,950826,7.99,-170.01,0.33777777777777784,0.55,0.6041131105398456,0.706471494607088,0.8351107465135357,0
66200,92,7,18,920718,-4.99,-154.99,0.25333333333333335,0.34545454545454546,0.41902313624678644,0.7634822804314332,0.8277276456111564,0
72380,94,12,31,941231,-4.98,-179.93,0.8311111111111111,0.4681818181818182,0.6709511568123392,0.7380585516178739,0.8851517637407711,0
66581,93,8,7,930807,-5.01,-154.97,0.2,0.40909090909090906,0.4575835475578405,0.7550077041602468,0.7899917965545526,0
27090,92,12,9,921209,1.99,-170.01,0.20444444444444448,0.5227272727272727,0.478149100257069,0.738828967642527,0.7998359310910583,0
50935,98,6,15,980615,4.97,147.0,0.2844444444444445,0.34545454545454546,0.5089974293059125,0.8089368258859786,0.8884331419196063,0
11126,97,3,23,970323,0.0,165.0,0.5777777777777778,0.3909090909090909,0.2570694087403598,0.8482280431432974,0.9442165709598029,0
26621,97,4,13,970413,2.0,164.97,0.7644444444444445,0.4772727272727273,0.5604113110539846,0.7087827426810478,0.8974569319114027,0
51718,93,9,9,930909,5.0,-154.89,0.49333333333333335,0.5227272727272727,0.3984575835475579,0.6718027734976888,0.7555373256767841,0
7389,97,2,5,970205,-0.02,-155.03,0.05777777777777782,0.38636363636363635,0.41645244215938315,0.590909090909091,0.6242821985233795,0
28640,94,5,10,940510,2.0,-179.84,0.2266666666666667,0.4636363636363636,0.8406169665809768,0.6910631741140218,0.8154224774405252,0
46011,96,5,26,960526,4.99,-109.94,0.37333333333333335,0.6954545454545454,0.2107969151670952,0.6194144838212636,0.7842493847415914,0
67240,95,9,6,950906,-5.0,-154.97,0.13777777777777783,0.42272727272727273,0.5706940874035991,0.595531587057011,0.6751435602953237,0
19677,92,5,18,920518,2.02,137.02,0.4444444444444445,0.4818181818181818,0.6092544987146531,0.7211093990755006,0.8843314191960623,0
69872,96,1,26,960126,-4.98,165.16,0.37333333333333335,0.55,0.13624678663239065,0.8428351309707243,0.958982772764561,0
66812,94,3,31,940331,-4.99,-154.97,0.35111111111111115,0.26363636363636367,0.3701799485861179,0.7403697996918337,0.8006562756357671,0
53403,95,8,25,950825,5.0,156.07,0.5333333333333333,0.5863636363636363,0.532133676092545,0.7681047765793532,0.9237079573420837,0
18620,95,3,15,950315,1.95,-125.08,0.25333333333333335,0.5454545454545454,0.6375321336760926,0.585516178736518,0.6505332239540604,0
57046,94,12,24,941224,5.0,-169.96,0.35555555555555557,0.41363636363636364,0.6786632390745497,0.6479198767334362,0.8580803937653814,0
6455,94,6,30,940630,0.0,-154.99,0.3866666666666667,0.5863636363636363,0.44987146529562994,0.6687211093990755,0.7317473338802296,0
37773,96,12,31,961231,-1.98,-155.02,0.16888888888888892,0.44545454545454544,0.467866323907455,0.617873651771957,0.641509433962264,0
11732,92,8,31,920831,-0.02,-170.02,0.3155555555555556,0.37272727272727274,0.40874035989717195,0.6302003081664098,0.7079573420836751,0
34009,96,7,3,960703,-2.0,-124.95,0.2177777777777778,0.45454545454545453,0.6426735218508997,0.576271186440678,0.5767022149302705,0
65330,97,1,8,970108,-5.0,-139.9,0.2977777777777778,0.25909090909090904,0.4138817480719792,0.5577812018489987,0.5767022149302705,0
2351,97,5,30,970530,-0.2,-124.38,0.2266666666666667,0.6090909090909091,0.7634961439588688,0.6787365177195686,0.7071369975389663,0
61288,95,4,17,950417,-4.97,-109.99,0.2355555555555556,0.37727272727272726,0.6066838046272491,0.6617873651771957,0.682526661197703,0
44663,95,10,31,951031,-1.99,-95.0,0.4177777777777778,0.6772727272727272,0.7994858611825193,0.24114021571648703,0.26086956521739113,0
41925,97,2,9,970209,-2.17,-170.03,0.14222222222222225,0.32272727272727275,0.5424164524421591,0.7180277349768873,0.7686628383921246,0
57363,95,11,16,951116,4.98,-169.95,0.2355555555555556,0.4636363636363636,0.6452442159383032,0.6756548536209552,0.7317473338802296,0
70842,95,3,28,950328,-5.0,-170.02,0.3066666666666667,0.23636363636363633,0.40359897172236514,0.8204930662557783,0.9064807219031992,0
12925,95,12,29,951229,-0.03,-170.05,0.18222222222222223,0.5818181818181818,0.3573264781490999,0.6248073959938367,0.6710418375717802,0
69494,95,1,12,950112,-4.99,165.18,0.5377777777777778,0.42272727272727273,0.5758354755784061,0.8181818181818181,0.8859721082854799,0
71423,96,11,8,961108,-4.98,-170.0,0.2888888888888889,0.32727272727272727,0.3444730077120819,0.7349768875192606,0.7957342083675143,0
56465,93,5,5,930505,4.99,-169.97,0.21333333333333337,0.35,0.6375321336760926,0.7403697996918337,0.7858900738310091,0
21666,93,1,12,930112,1.91,147.06,0.4044444444444445,0.36363636363636365,0.7789203084832903,0.6294298921417567,0.8474159146841673,0
45932,95,1,12,950112,5.07,-109.97,0.3155555555555556,0.5681818181818181,0.7557840616966578,0.595531587057011,0.7145200984413451,0
23615,97,3,22,970322,1.99,-154.97,0.15111111111111114,0.39545454545454545,0.6503856041131106,0.5963020030816641,0.6579163248564397,0
59307,95,12,3,951203,5.39,-94.85,0.52,0.6090909090909091,0.8817480719794344,0.5084745762711866,0.6726825266611973,0
69800,95,11,15,951115,-4.99,165.17,0.32000000000000006,0.2272727272727273,0.39074550128534713,0.8189522342064717,0.8933552091878587,0
83007,94,10,13,941013,7.95,-94.99,0.1258192208431701,0.2983444733684226,0.29049217142871675,0.17415341019430874,0.18278030005199342,1
71380,96,9,26,960926,-4.99,-169.99,0.24444444444444446,0.4409090909090909,0.31362467866323906,0.7411402157164868,0.8203445447087776,0
70674,93,6,30,930630,-5.02,-169.99,0.4444444444444445,0.7318181818181818,0.7095115681233932,0.6741140215716486,0.8613617719442166,0
30092,94,11,15,941115,2.0,-95.0,0.33777777777777784,0.7772727272727273,0.7352185089974292,0.45069337442218815,0.6029532403609514,0
78248,95,2,11,950211,8.02,156.03,0.23111111111111113,0.25,0.3547557840616966,0.6902927580893683,0.7694831829368334,0
378,94,11,25,941125,0.02,-110.03,0.24000000000000002,0.6545454545454545,0.5424164524421591,0.37057010785824374,0.42657916324856426,0
63764,91,4,15,910415,-5.01,-139.96,0.21333333333333337,0.5136363636363637,0.4575835475578405,0.7449922958397537,0.7637407711238717,0
52843,92,9,26,920926,4.99,156.01,0.7237585799281412,0.7138595900291513,0.9171547524502778,1.1474497287040357,1.2116521174361163,1
78961,90,9,12,900912,8.07,164.97,0.3066666666666667,0.48636363636363633,0.467866323907455,0.8243451463790448,0.8835110746513535,0
57478,96,3,21,960321,4.97,-169.95,0.23111111111111113,0.29545454545454547,0.8483290488431878,0.6047765793528506,0.6652994257588185,0
24387,95,1,28,950128,2.02,156.01,0.45777777777777784,0.15909090909090912,0.5398457583547556,0.785053929121726,0.8170631665299424,0
10034,92,9,5,920905,0.0,164.99,0.4044444444444445,0.509090909090909,0.1542416452442159,0.8212634822804314,0.958982772764561,0
72598,95,8,8,950808,-4.99,-179.95,0.36000000000000004,0.4772727272727273,0.35989717223650386,0.771186440677966,0.8671041837571778,0
35442,94,10,7,941007,-2.02,-139.92,0.2355555555555556,0.5681818181818181,0.5629820051413881,0.5970724191063173,0.6324856439704676,0
103,93,10,19,931019,-0.01,-109.99,0.18222222222222223,0.6181818181818182,0.3393316195372751,0.41987673343605536,0.5045118949958982,0
4891,93,9,4,930904,0.0,142.97,0.2488888888888889,0.4909090909090909,0.5835475578406171,0.6710323574730357,0.7940935192780967,0
12373,94,6,9,940609,-0.03,-170.02,0.23111111111111113,0.34545454545454546,0.5784061696658096,0.7788906009244994,0.7932731747333879,0
65467,97,5,29,970529,-4.99,-139.91,0.1955555555555556,0.5136363636363637,0.37275064267352187,0.7334360554699539,0.7850697292863003,0
80956,93,7,4,930704,8.01,-170.04,0.18222222222222223,0.2318181818181818,0.48843187660668397,0.7334360554699539,0.7801476620180474,0
51290,92,7,5,920705,5.0,-154.88,0.4222222222222223,0.7,0.40874035989717195,0.7457627118644068,0.8416735028712061,0
33656,95,1,15,950115,-2.1,-124.85,0.24444444444444446,0.55,0.6915167095115677,0.50693374422188,0.4864643150123049,0
76294,95,11,10,951110,8.03,-124.99,0.52,0.7272727272727273,0.6272493573264781,0.6032357473035439,0.7178014766201803,0
42593,94,11,2,941102,-1.99,-179.89,0.6088888888888889,0.6272727272727273,0.43444730077120797,0.8289676425269648,0.9507793273174734,0
50671,97,9,24,970924,4.97,147.02,0.5644444444444445,0.6318181818181818,0.519280205655527,0.7619414483821265,0.81870385561936,0
48896,94,3,10,940310,5.0,-140.01,0.43577828874245006,0.5422429352070964,0.7862952838866947,0.796942472957482,0.8355011945851262,1
8760,96,12,19,961219,0.0,156.15,0.7244444444444444,0.37272727272727274,0.4832904884318765,0.7557781201848999,0.9048400328137816,0
13401,97,7,31,970731,-0.03,-170.03,0.22222222222222224,0.5,0.544987146529563,0.8551617873651771,0.8867924528301883,0
20960,96,2,1,960201,2.27,-140.93,0.12,0.5909090909090909,0.6503856041131106,0.5315870570107859,0.5734208367514357,0
61638,97,4,18,970418,-4.99,-110.0,0.35111111111111115,0.5590909090909091,0.44215938303341895,0.6587057010785824,0.7309269893355208,0
28969,95,10,9,951009,1.99,-179.85,0.18222222222222223,0.5818181818181818,0.5167095115681231,0.7465331278890603,0.826907301066448,0
90330,94,4,11,940411,-8.01,-179.93,0.47111111111111115,0.5590909090909091,0.447300771208226,0.8058551617873653,0.9245283018867925,0
71287,96,6,19,960619,-4.99,-170.03,0.12,0.4636363636363636,0.33419023136246784,0.7750385208012329,0.8178835110746512,0
37501,96,3,27,960327,-1.98,-155.0,0.16000000000000003,0.32727272727272727,0.5809768637532131,0.6579352850539293,0.6915504511894994,0
91441,96,3,12,960312,-8.02,-95.09,0.24000000000000002,0.6954545454545454,0.7275064267352183,0.5824345146379046,0.6726825266611973,0
27975,97,6,21,970621,1.99,-169.92,0.6000000000000001,0.5181818181818182,0.524421593830334,0.7357473035439137,0.874487284659557,0
58515,95,5,3,950503,4.99,-179.9,0.2844444444444445,0.44545454545454544,0.6375321336760926,0.7203389830508475,0.8367514356029528,0
22833,94,8,19,940819,1.99,-155.0,0.14222222222222225,0.4681818181818182,0.3264781491002571,0.7265023112480737,0.788351107465135,0
20017,97,9,4,970904,2.43,137.43,0.5022222222222222,0.37727272727272726,0.478149100257069,0.7426810477657935,0.8392124692370797,0
89114,97,10,14,971014,-8.03,164.82,0.27555555555555555,0.65,0.3984575835475579,0.7010785824345149,0.7735849056603774,0
30012,94,8,21,940821,1.97,-94.99,0.37333333333333335,0.7272727272727273,0.48843187660668397,0.2858243451463791,0.5660377358490565,0
22684,94,3,21,940321,2.01,-155.1,0.10222222222222227,0.4681818181818182,0.473007712082262,0.6610169491525426,0.693191140278917,0
93401,96,12,25,961225,9.0,-140.27,-0.37346813883140134,-0.20720551256877512,0.22819995599864684,0.1434878618534131,0.1541264286647247,1
25743,93,8,5,930805,2.06,164.99,0.48888888888888893,0.37272727272727274,0.557840616966581,0.728813559322034,0.9015586546349468,0
17760,97,6,12,970612,2.0,-110.75,0.3466666666666667,0.7,0.44215938303341895,0.6787365177195686,0.7522559474979493,0
46464,98,3,23,980323,4.97,-109.97,0.36888888888888893,0.16818181818181815,0.6323907455012852,0.798151001540832,0.8736669401148482,0
73103,94,5,16,940516,-4.99,-95.02,0.28,0.6363636363636364,0.6478149100257071,0.6194144838212636,0.5914684167350286,0
6075,93,4,2,930402,0.01,-155.01,0.32000000000000006,0.4818181818181818,0.6092544987146531,0.6679506933744224,0.6948318293683347,0
32540,91,12,9,911209,-2.04,-124.89,0.22222222222222224,0.6,0.5886889460154241,0.5847457627118644,0.6037735849056602,0
52836,92,5,19,920519,4.99,156.02,0.34222222222222226,0.4590909090909091,0.5989717223650386,0.7573189522342065,0.8572600492206726,0
13498,97,11,7,971107,-0.03,-170.03,0.5155555555555555,0.6363636363636364,0.4575835475578405,0.8251155624036979,0.8843314191960623,0
59181,95,2,20,950220,5.04,-94.96,0.2888888888888889,0.3090909090909091,0.447300771208226,0.6949152542372883,0.7965545529122231,0
74919,95,6,15,950615,8.04,-110.14,0.64,0.7545454545454545,0.544987146529563,0.6494607087827429,0.7973748974569319,0
56667,93,12,8,931208,4.98,-169.93,0.3155555555555556,0.6909090909090909,0.32390745501285334,0.7919876733436058,0.8547990155865466,0
85933,97,1,20,970120,-7.97,-125.02,0.16444444444444445,0.43636363636363634,0.511568123393316,0.5624036979969185,0.5775225594749793,0
66386,93,1,23,930123,-5.01,-154.96,-0.1408964384818135,-0.179381286966662,-0.11080217969860884,0.25890838945860783,0.31863869960951796,1
54024,97,10,8,971008,5.0,156.1,0.5911111111111111,0.4727272727272727,0.5269922879177376,0.7041602465331278,0.7768662838392122,0
88155,98,1,1,980101,-8.28,-154.96,0.8598380175737548,0.9589289266646639,0.8648765779850659,1.384275613875758,1.4817904375901616,1
50996,91,9,13,910913,5.01,-154.88,0.5111111111111112,0.740909090909091,0.5295629820051411,0.724191063174114,0.8031173092698931,0
65631,97,11,13,971113,-5.0,-139.92,0.15111111111111114,0.4681818181818182,0.43958868894601544,0.7457627118644068,0.8564397046759638,0
52605,98,1,16,980116,4.97,-154.92,0.2088888888888889,0.29545454545454547,0.5167095115681231,0.7372881355932204,0.8039376538146019,0
37303,95,9,9,950909,-1.98,-155.0,-0.2099224179497658,0.2064412184138706,0.17907501135614673,0.31568621070971065,0.3665501005079865,1
24301,94,10,30,941030,2.02,156.01,0.5688888888888889,0.40454545454545454,0.5398457583547556,0.7727272727272727,0.866283839212469,0
35616,95,4,1,950401,-2.0,-139.96,0.16444444444444445,0.48636363636363633,0.7120822622107972,0.5978428351309708,0.7038556193601311,0
8225,94,1,9,940109,0.01,156.03,0.528888888888889,0.30454545454545456,0.29305912596401007,0.7719568567026192,0.8859721082854799,0
83731,93,5,31,930531,-8.02,-109.93,0.05777777777777782,0.5681818181818181,0.557840616966581,0.6171032357473039,0.6907301066447911,0
16153,96,11,5,961105,0.03,-95.15,0.2666666666666667,0.6954545454545454,0.7532133676092543,0.14714946070878288,0.23872026251025424,0
45827,94,9,29,940929,5.07,-109.97,0.4977777777777778,0.8409090909090909,0.4113110539845759,0.5986132511556239,0.7186218211648892,0
89619,95,12,26,951226,-8.0,-170.07,0.2266666666666667,0.3909090909090909,0.3264781491002571,0.8058551617873653,0.8490566037735849,0
13433,97,9,1,970901,-0.04,-170.03,0.3866666666666667,0.45454545454545453,0.49100257069408704,0.8035439137134051,0.8695652173913042,0
82043,97,4,18,970418,8.01,-170.05,0.28,0.4636363636363636,0.7840616966580978,0.613251155624037,0.8088597210828548,0
42289,94,1,1,940101,-1.95,-179.86,0.3066666666666667,0.2909090909090909,0.41902313624678644,0.8320493066255776,0.9163248564397048,0
19905,93,5,30,930530,2.05,136.99,0.2844444444444445,0.4727272727272727,0.7043701799485858,0.6987673343605547,0.8433141919606233,0
48097,98,6,11,980611,5.14,-124.88,0.3022222222222223,0.6181818181818182,0.6838046272493572,0.6802773497688752,0.8170631665299424,0
28591,94,3,22,940322,1.99,-179.85,0.15555555555555556,0.4590909090909091,0.6992287917737792,0.7149460708782744,0.7489745693191137,0
53710,96,9,8,960908,5.0,156.06,0.36888888888888893,0.38181818181818183,0.34704370179948585,0.8312788906009245,0.9302707136997537,0
9287,93,5,7,930507,0.0,157.51,0.5155555555555555,0.6045454545454545,0.7197943444730077,0.6979969183359016,0.8613617719442166,0
16249,97,8,13,970813,-0.01,-94.99,0.3155555555555556,0.6954545454545454,0.5989717223650386,0.4784283513097074,0.6948318293683347,0
91968,98,5,13,980513,-8.02,-95.08,0.10222222222222227,0.6272727272727273,0.4575835475578405,0.6995377503852083,0.7547169811320753,0
84483,95,6,30,950630,-8.05,-109.93,0.15555555555555556,0.5681818181818181,0.41902313624678644,0.5277349768875195,0.5611156685808036,0
33605,94,11,25,941125,-2.09,-124.86,0.1777777777777778,0.5454545454545454,0.6041131105398456,0.5824345146379046,0.6062346185397867,0
70100,97,5,20,970520,-5.0,165.21,0.38222222222222224,0.509090909090909,0.3701799485861179,0.7681047765793532,0.8753076292042659,0
6439,94,6,14,940614,0.0,-155.0,0.2177777777777778,0.4181818181818182,0.6349614395886891,0.6833590138674885,0.7071369975389663,0
50786,98,1,17,980117,4.97,147.01,0.25777777777777783,0.2409090909090909,0.4113110539845759,0.7465331278890603,0.7686628383921246,0
90748,96,7,4,960704,-7.98,-179.82,0.15111111111111114,0.5045454545454545,0.26478149100257053,0.7973805855161789,0.8474159146841673,0
80005,94,11,5,941105,8.05,165.07,0.46222222222222226,0.5818181818181818,0.478149100257069,0.7842835130970724,0.8794093519278094,0
24788,96,12,20,961220,2.03,156.02,0.7155555555555556,0.3181818181818182,0.6915167095115677,0.7295839753466875,0.9056603773584904,0
3208,93,6,18,930618,0.03,-139.98,0.28,0.5,0.493573264781491,0.6294298921417567,0.7054963084495487,0
92298,92,7,17,920717,9.0,-140.26,0.5066666666666667,0.7136363636363636,0.6889460154241647,0.6109399075500772,0.7973748974569319,0
27343,94,11,25,941125,2.0,-170.02,0.36000000000000004,0.3363636363636363,0.40359897172236514,0.8073959938366719,0.9261689909762096,0
86482,92,6,3,920603,-8.27,-154.95,0.2666666666666667,0.6136363636363636,0.3984575835475579,0.7573189522342065,0.8876127973748975,0
78300,95,4,4,950404,8.02,156.05,0.21333333333333337,0.25909090909090904,0.4370179948586117,0.7080123266563947,0.7858900738310091,0
31006,92,4,5,920405,-2.02,-110.0,0.2,0.4318181818181818,0.6298200514138816,0.7203389830508475,0.7694831829368334,0
91528,96,11,14,961114,-8.03,-95.09,0.27111111111111114,0.5772727272727273,0.3264781491002571,0.23343605546995394,0.2756357670221492,0
50542,96,9,5,960905,4.95,147.04,0.48888888888888893,0.34545454545454546,0.4113110539845759,0.7750385208012329,0.9105824446267432,0
91234,95,8,15,950815,-8.02,-95.09,0.18222222222222223,0.65,0.7069408740359897,0.18798151001540853,0.2739950779327316,0
90347,94,4,28,940428,-8.01,-179.93,0.2488888888888889,0.5136363636363637,0.3778920308483291,0.8181818181818181,0.9040196882690728,0
27403,95,5,10,950510,1.98,-170.03,0.2,0.45454545454545453,0.41902313624678644,0.7819722650231127,0.8203445447087776,0
8126,93,7,10,930710,0.0,156.02,0.5422222222222223,0.42272727272727273,0.39074550128534713,0.7773497688751927,0.9040196882690728,0
93479,97,3,14,970314,9.0,-140.27,0.12444444444444447,0.29545454545454547,0.6375321336760926,0.578582434514638,0.6193601312551271,0
20004,97,4,9,970409,2.45,137.42,0.6444444444444445,0.39545454545454545,0.49100257069408704,0.7842835130970724,0.855619360131255,0
773,96,10,22,961022,0.01,-109.97,0.2666666666666667,0.4636363636363636,0.6915167095115677,0.14637904468412954,0.14520098441345364,0
39781,94,6,10,940610,-1.94,164.38,0.33777777777777784,0.48636363636363633,0.37532133676092516,0.8813559322033899,0.9261689909762096,0
30292,95,10,1,951001,1.98,-94.99,0.4666666666666667,0.8090909090909091,0.5989717223650386,0.3620955315870569,0.5135356849876951,0
64371,94,5,1,940501,-4.99,-139.92,0.0755555555555556,0.4590909090909091,0.5424164524421591,0.7604006163328199,0.8129614438063988,0
89456,93,4,8,930408,-8.01,-170.04,0.37333333333333335,0.4954545454545454,0.5989717223650386,0.7650231124807394,0.8818703855619359,0
33476,94,7,17,940717,-2.01,-124.89,0.19111111111111118,0.5772727272727273,0.7326478149100257,0.5000000000000002,0.5069729286300246,0
86263,97,12,24,971224,-7.96,-125.01,0.12,0.5454545454545454,0.3213367609254498,0.7180277349768873,0.7719442165709598,0
82196,97,9,20,970920,8.01,-170.04,0.3244444444444445,0.39545454545454545,0.48586118251928,0.7688751926040063,0.8671041837571778,0
33398,94,4,30,940430,-2.01,-124.9,0.17333333333333334,0.5,0.6915167095115677,0.6841294298921421,0.7145200984413451,0
32993,93,3,19,930319,-2.02,-124.91,0.2977777777777778,0.5363636363636364,0.6786632390745497,0.6556240369799695,0.6849876948318294,0
67905,98,5,8,980508,-4.99,-154.99,0.2844444444444445,0.44545454545454544,0.5526992287917736,0.7781201848998458,0.8949958982772763,0
14805,96,3,26,960326,0.01,-179.91,0.19111111111111118,0.45454545454545453,0.5938303341902311,0.6425269645608627,0.6702214930270713,0
21262,97,10,29,971029,2.01,-139.98,0.5511111111111111,0.6045454545454545,0.7377892030848332,0.622496147919877,0.8646431501230514,0
18948,96,2,12,960212,1.97,-125.29,0.24444444444444446,0.6454545454545455,0.5347043701799485,0.5400616332819723,0.5767022149302705,0
89342,92,12,14,921214,-7.99,-170.04,0.5304717261870094,0.6854212211365044,0.6114086013655297,0.9301053505663966,1.0413239730195676,1
54744,94,1,4,940104,5.03,165.0,0.38222222222222224,0.40454545454545454,0.6992287917737792,0.5893682588597844,0.8096800656275636,0
91391,96,1,21,960121,-8.02,-95.08,0.2888888888888889,0.6681818181818182,0.6041131105398456,0.41910631741140225,0.4815422477440525,0
43695,97,11,18,971118,-2.01,-179.99,0.4222222222222223,0.4636363636363636,0.31362467866323906,0.7935285053929124,0.9163248564397048,0
75913,94,10,20,941020,8.13,-124.91,0.5822222222222223,0.6363636363636364,0.5526992287917736,0.6556240369799695,0.7522559474979493,0
29326,97,1,31,970131,2.01,-179.79,0.1111111111111111,0.5363636363636364,0.3084832904884318,0.7973805855161789,0.8055783429040195,0
82605,94,9,22,940922,8.0,-179.88,0.5022222222222222,0.35909090909090907,0.40359897172236514,0.8474576271186443,0.9433962264150941,0
75862,94,8,30,940830,8.12,-124.9,0.47111111111111115,0.5772727272727273,0.7814910025706938,0.5362095531587057,0.7522559474979493,0
44145,93,9,15,930915,-2.0,-94.96,0.27555555555555555,0.5772727272727273,0.5424164524421591,0.21494607087827444,0.1624282198523379,0
3727,94,11,19,941119,0.01,-139.99,0.25333333333333335,0.4681818181818182,0.262210796915167,0.6371340523882896,0.7054963084495487,0
22056,92,6,24,920624,2.01,-155.02,0.2488888888888889,0.5363636363636364,0.48843187660668397,0.7010785824345149,0.8006562756357671,0
73403,95,3,21,950321,-5.02,-95.08,0.2266666666666667,0.5863636363636363,0.5089974293059125,0.6163328197226503,0.6800656275635766,0
66341,92,12,9,921209,-5.01,-154.94,0.3155555555555556,0.3318181818181818,0.3676092544987146,0.6941448382126347,0.7530762920426577,0
14561,95,7,23,950723,0.04,-179.89,0.1866666666666667,0.2772727272727272,0.37532133676092516,0.771186440677966,0.81870385561936,0
31974,95,11,23,951123,-1.99,-109.99,0.27111111111111114,0.5136363636363637,0.7763496143958868,0.27889060092449935,0.26579163248564397,0
40660,97,2,10,970210,-1.93,164.34,0.29333333333333333,0.4681818181818182,0.473007712082262,0.8151001540832052,0.9228876127973749,0
74712,94,5,10,940510,8.05,-110.14,0.27555555555555555,0.4409090909090909,0.6580976863753212,0.8135593220338986,0.8753076292042659,0
12091,93,8,29,930829,-0.05,-170.04,0.15555555555555556,0.6454545454545455,0.31362467866323906,0.8258859784283514,0.8433141919606233,0
21012,96,7,18,960718,1.98,-140.0,0.16000000000000003,0.5772727272727273,0.5269922879177376,0.5701078582434516,0.6144380639868747,0
43788,98,2,21,980221,-1.99,-179.86,0.33333333333333337,0.2318181818181818,0.537275064267352,0.8281972265023112,0.859721082854799,0
35244,94,3,23,940323,-2.02,-139.95,0.19111111111111118,0.4636363636363636,0.6580976863753212,0.6610169491525426,0.712879409351928,0
39675,93,12,6,931206,-1.95,164.38,0.5377777777777778,0.42272727272727273,0.41645244215938315,0.8389830508474578,0.9565217391304346,0
1602,93,8,11,930811,-0.08,-124.39,0.3022222222222223,0.5545454545454546,0.7480719794344473,0.3751926040061635,0.38228055783429027,0
88277,98,5,13,980513,-8.28,-154.97,0.1866666666666667,0.45,0.493573264781491,0.8597842835130971,0.8835110746513535,0
71949,93,5,15,930515,-4.98,-179.88,0.5511111111111111,0.25909090909090904,0.5758354755784061,0.7912172573189522,0.8785890073831006,0
17501,96,4,24,960424,2.03,-110.11,0.22222222222222224,0.6090909090909091,0.6786632390745497,0.5523882896764254,0.6431501230516816,0
56557,93,8,5,930805,4.99,-169.97,0.32000000000000006,0.5454545454545454,0.44215938303341895,0.8097072419106317,0.8630024610336338,0
76300,95,11,16,951116,8.03,-125.01,0.35111111111111115,0.5590909090909091,0.6375321336760926,0.6448382126348229,0.7268252666119768,0
2290,96,10,30,961030,-0.2,-124.33,0.26222222222222225,0.55,0.447300771208226,0.4067796610169492,0.3839212469237079,0
58939,97,12,8,971208,4.99,-179.89,0.6984067535956147,0.9672956424845034,0.9176812465976141,0.9059705269221001,1.0695926072096882,1
11199,97,6,4,970604,0.0,165.0,0.6755555555555556,0.7363636363636363,0.473007712082262,0.7372881355932204,0.8482362592288761,0
52765,92,3,9,920309,4.99,156.02,0.28,0.20454545454545453,0.498714652956298,0.7033898305084747,0.7694831829368334,0
68046,92,12,23,921223,-4.98,156.01,0.6977777777777778,0.5227272727272727,0.5475578406169666,0.771186440677966,0.866283839212469,0
44820,96,4,10,960410,-1.99,-95.1,0.32000000000000006,0.5454545454545454,0.8637532133676094,0.5493066255778123,0.5553732567678424,0
36450,97,10,5,971005,-2.02,-139.95,0.25777777777777783,0.48636363636363633,0.25449871465295604,0.7704160246533129,0.8441345365053321,0
40328,95,12,10,951210,-1.94,164.4,0.44000000000000006,0.4636363636363636,0.40616966580976843,0.7665639445300461,0.9417555373256765,0
10075,92,10,16,921016,0.01,164.99,0.5111111111111112,0.4,0.503856041131105,0.6802773497688752,0.9146841673502872,0
