,Longitudinal_position,Prismatic_coefficient,Length_displacement_ratio,Beam_draught_ratio,Length_beam_ratio,Froude_number,resistance,ground_truth
242,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.3076923076923077,0.017945842012497996,0
243,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.3846153846153846,0.029482454734818142,0
244,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.46153846153846156,0.04534529722800833,0
245,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.5384615384615383,0.06937990706617529,0
246,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.6153846153846154,0.09918282326550233,0
247,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.6923076923076921,0.13795866047107835,0
248,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.7692307692307692,0.19996795385354912,0
249,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.8461538461538463,0.32687069379907063,0
250,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,0.9230769230769229,0.5199487261656786,0
251,0.0,1.0,0.5500000000000007,0.5629921259842521,0.4615384615384617,1.0,0.8160551193718955,0
252,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.0,0.0024034609838166966,0
253,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.07692307692307687,0.004967152699887839,0
254,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.15384615384615374,0.00929338247075789,0
255,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.23076923076923084,0.014580996635154624,0
256,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3076923076923077,0.021791379586604716,0
257,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3846153846153846,0.030924531325108157,0
258,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.46153846153846156,0.041820221118410515,0
259,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.5384615384615383,-0.28452726206490453,1
260,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.6153846153846154,0.08716551834641885,0
261,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.6923076923076921,0.1512578112481974,0
262,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.7692307692307692,0.26117609357474764,0
263,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.8461538461538463,0.437910591251402,0
264,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.9230769230769229,0.6691235378945682,0
265,1.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,1.0,0.9748437750360519,0
266,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.0,0.0012818458580355712,0
267,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.07692307692307687,0.0036853068418522673,0
268,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.15384615384615374,0.007370613683704535,0
269,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.23076923076923084,0.012337766383592373,0
270,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3076923076923077,0.01922768787053357,0
271,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.3846153846153846,0.029482454734818142,0
272,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.46153846153846156,0.041820221118410515,0
273,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.5384615384615383,0.05896490946963628,0
274,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.6153846153846154,0.08107675052074989,0
275,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.6923076923076921,0.12722320141003046,0
276,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.7692307692307692,0.2198365646531005,0
277,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.8461538461538463,0.3771831437269668,0
278,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,0.9230769230769229,0.5949367088607596,0
279,0.0,0.0,0.5500000000000007,0.3700787401574803,0.4615384615384617,1.0,0.8950488703733376,0
280,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.0,0.3309408581027048,1
281,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.07692307692307687,0.0024034609838166966,0
282,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.15384615384615374,0.006088767825668964,0
283,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.23076923076923084,0.011536612722320141,0
284,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.3076923076923077,0.01970838006729691,0
285,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.3846153846153846,0.031244992789617048,0
286,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.46153846153846156,0.04854991187309726,0
287,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.5384615384615383,0.07130267585322865,0
288,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.6153846153846154,-0.06441563618447012,1
289,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.6923076923076921,0.13892004486460505,0
290,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.7692307692307692,0.19836564653100466,0
291,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.8461538461538463,0.32254446402820064,0
292,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,0.9230769230769229,0.5088928056401217,0
293,0.54,1.0,0.9500000000000002,0.5354330708661417,0.8571428571428568,1.0,0.7550072103829515,0
294,0.54,1.0,0.0,0.5590551181102366,0.0,0.0,0.00048069219676333925,0
295,0.54,1.0,0.0,0.5590551181102366,0.0,0.07692307692307687,0.002563691716071143,0
296,0.54,1.0,0.0,0.5590551181102366,0.0,0.15384615384615374,0.005608075628905624,0
297,0.54,1.0,0.0,0.5590551181102366,0.0,0.23076923076923084,0.010094536132030124,0
298,0.54,1.0,0.0,0.5590551181102366,0.0,0.3076923076923077,0.01618330395769909,0
299,0.54,1.0,0.0,0.5590551181102366,0.0,0.3846153846153846,0.025797147892965874,0
300,0.54,1.0,0.0,0.5590551181102366,0.0,0.46153846153846156,0.04198045185066496,0
301,0.54,1.0,0.0,0.5590551181102366,0.0,0.5384615384615383,0.06633552315334082,0
302,0.54,1.0,0.0,0.5590551181102366,0.0,0.6153846153846154,0.30307455901069447,1
303,0.54,1.0,0.0,0.5590551181102366,0.0,0.6923076923076921,-0.2736721368282151,1
304,0.54,1.0,0.0,0.5590551181102366,0.0,0.7692307692307692,0.1964428777439513,0
305,0.54,1.0,0.0,0.5590551181102366,0.0,0.8461538461538463,0.3137317737542061,0
306,0.54,1.0,0.0,0.5590551181102366,0.0,0.9230769230769229,0.4882230411792982,0
307,0.54,1.0,0.0,0.5590551181102366,0.0,1.0,0.7474763659669924,0
