,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,ground_truth
459,0,0.525,0.41,0.135,0.6044553989130417,0.5506025696766241,0.5543657080100319,0.5869196428391834,0.7113768995834355,1
460,2,0.38,0.285,0.1,0.09367805914644944,0.07666442501681237,0.07965766951942066,0.07324364723467863,0.35714285714285715,0
461,0,0.585,0.465,0.17,0.35045156720382503,0.2592468056489576,0.29427254772876893,0.2625809666168411,0.39285714285714285,0
462,1,0.24,0.185,0.07,0.024614839737913934,0.016812373907195692,0.02304147465437788,0.023418036870951675,0.17857142857142855,0
463,1,0.22,0.165,0.055,0.018593943686913403,0.013786146603900467,0.015141540487162604,0.018435475834578975,0.14285714285714285,0
464,1,0.255,0.195,0.07,0.02532318044979635,0.016476126429051777,0.025674786043449634,0.023418036870951675,0.17857142857142855,0
465,1,0.175,0.125,0.05,0.0076146626527359654,0.004707464694014794,0.003949967083607637,0.006477329347284505,0.14285714285714285,0
466,0,0.67,0.55,0.19,0.8473410201683719,0.7197314997738636,0.7545221563883762,0.7526855955429088,0.7484326238011478,1
467,2,0.655,0.53,0.195,0.49088011333451387,0.38063214525891054,0.35944700460829493,0.40707523667164924,0.42857142857142855,0
468,0,0.68,0.55,0.21,0.6171418452275544,0.40114324142568925,0.40092165898617504,0.6213253612356753,0.5714285714285714,0
469,2,0.675,0.555,0.2,0.7925939159802372,0.6496654558912707,0.6340586144172362,0.7457116077424413,0.9981139139564067,1
470,0,0.53,0.44,0.135,0.27678413316805384,0.20981842636180226,0.22514812376563528,0.21624314897857502,0.2857142857142857,0
471,0,0.515,0.405,0.12,0.22808570922613775,0.1940147948890383,0.18433179723502305,0.17488789237668165,0.3214285714285714,0
472,1,0.43,0.34,0.12,0.12590756153709934,0.10087424344317417,0.08426596445029624,0.10264075734927755,0.2857142857142857,0
473,0,0.52,0.405,0.12,0.22135647246325482,0.17720242098184263,0.1856484529295589,0.1788739412057798,0.35714285714285715,0
474,0,0.545,0.415,0.16,0.27253408889675934,0.18224613315400134,0.19091507570770241,0.2740408570004983,0.3214285714285714,0
475,2,0.53,0.415,0.175,0.04595868166916495,-0.040393267202640526,-0.032226814296988565,0.04684075467572807,0.35618661559109566,1
476,0,0.465,0.35,0.115,0.14839737913936601,0.10457296570275722,0.11915734035549702,0.13253612356751374,0.2857142857142857,0
477,2,0.665,0.54,0.175,0.47635912874092434,0.3325487558843308,0.33377221856484524,0.4120577977080219,0.5714285714285714,0
478,2,0.735,0.59,0.225,0.6212148043208784,0.42770679219905844,0.4476629361421988,0.576482311908321,0.7142857142857143,0
479,2,0.66,0.545,0.185,0.4667965291305118,0.3560860793544047,0.34628044766293614,0.4519182859990035,0.5357142857142857,0
480,0,0.7,0.585,0.185,0.9873387250668166,0.8216568441197407,0.7705306253609832,0.8197326775594604,1.347884147414966,1
481,2,0.575,0.4,0.155,0.7785087231627084,0.6907151437448886,0.7702171964261689,0.7464121008308644,1.020381778387986,1
482,2,0.57,0.465,0.125,0.29998229148220296,0.25386684599865494,0.23173140223831465,0.2376681614349776,0.5,0
483,0,0.58,0.46,0.15,0.777294662522779,0.7132542551863794,0.7038990932895275,0.6830248194756574,1.0682835567523319,1
484,2,0.63,0.48,0.145,0.3575349743226492,0.2841291190316072,0.3113890717577353,0.30244145490782265,0.39285714285714285,0
485,0,0.585,0.465,0.14,0.3208783424827342,0.2555480833893745,0.2119815668202765,0.31240657698056806,0.42857142857142855,0
486,2,0.55,0.45,0.13,0.3251283867540287,0.253530598520511,0.31336405529953915,0.28749377179870456,0.35714285714285715,0
487,0,0.625,0.515,0.15,0.43899415618912696,0.35137861466038994,0.4028966425279789,0.3572496263079223,0.5,0
488,2,0.54,0.42,0.135,0.2852842217106428,0.23369199731002013,0.2356813693219223,0.23268560039860492,0.35714285714285715,0
489,0,0.57,0.455,0.165,0.37453515140782717,0.29522528581035634,0.28834759710335744,0.2825112107623318,0.4642857142857143,0
490,2,0.59,0.455,0.145,0.3793164512130334,0.3187626092804303,0.24950625411454902,0.2825112107623318,0.4642857142857143,0
491,2,0.58,0.46,0.13,0.3254825571099699,0.23940820443846672,0.2376563528637261,0.28749377179870456,0.42857142857142855,0
492,0,0.655,0.51,0.155,0.45599433327430494,0.3587760591795561,0.3752468729427254,0.40707523667164924,0.35714285714285715,0
493,2,0.655,0.53,0.175,0.44678590401983354,0.32616005379959645,0.34628044766293614,0.4120577977080219,0.5,0
494,2,0.625,0.5,0.195,0.4841508765716309,0.39441829186281097,0.28703094140882157,0.3672147483806677,0.5714285714285714,0
495,0,0.625,0.5,0.15,0.3368160085000885,0.23100201748486882,0.29361421988150094,0.30244145490782265,0.5,0
496,0,0.64,0.52,0.175,0.4412962635027448,0.284801613987895,0.3410138248847926,0.476831091180867,0.39285714285714285,0
497,0,0.605,0.485,0.165,0.76625085703751,0.7009328640997192,0.6835927653815328,0.706528946942252,1.0519271959279448,1
498,0,0.615,0.525,0.155,0.3670975739330618,0.2864828513786147,0.304147465437788,0.3423019431988042,0.35714285714285715,0
499,2,0.555,0.45,0.175,0.30883655038073315,0.21956960322797578,0.2653061224489796,0.30244145490782265,0.3214285714285714,0
500,0,0.58,0.44,0.18,0.0026862423147285264,-0.05326999442397942,-0.08445202273783223,-0.056416178475830164,0.09379024190996238,1
501,0,0.62,0.52,0.225,0.4184522755445369,0.253530598520511,0.3548387096774193,0.3921275535625312,0.7857142857142857,0
502,0,0.62,0.47,0.225,0.39419160616256416,0.253530598520511,0.281764318630678,0.3572496263079223,0.5,0
503,0,0.6,0.505,0.19,0.3991499911457411,0.2942165433759246,0.33640552995391704,0.3572496263079223,0.42857142857142855,0
504,0,0.625,0.485,0.19,0.4152647423410661,0.2942165433759246,0.3028308097432521,0.41704035874439466,0.5714285714285714,0
505,2,0.6,0.47,0.175,0.3906499026031521,0.3264963012777403,0.3245556287030941,0.31240657698056806,0.5,0
506,2,0.56,0.46,0.235,0.2966176731007615,0.22293207800941492,0.206056616194865,0.30244145490782265,0.39285714285714285,0
507,2,0.585,0.455,0.225,0.3729413848060917,0.25588433086751844,0.29032258064516125,0.36223218734429496,0.5,0
508,2,0.56,0.435,0.18,0.3141491057198513,0.24142568930733016,0.2679394338380513,0.247633283507723,0.35714285714285715,0
509,1,0.56,0.445,0.155,0.30865946520276255,0.2014122394082044,0.2745227123107307,0.27254608868958646,0.5357142857142857,0
510,1,0.68,0.53,0.185,0.3922436692048875,0.29455279085406855,0.3219223173140223,0.33731938216243157,0.3214285714285714,0
511,0,0.455,0.35,0.14,0.18292898884363376,0.1479488903833221,0.1658986175115207,0.133034379671151,0.3214285714285714,0
512,0,0.49,0.38,0.145,0.23747122365857976,0.1667787491593813,0.2376563528637261,0.20777279521674144,0.3214285714285714,0
513,2,0.31,0.22,0.085,0.05100053125553391,0.040349697377269664,0.047399605003291635,0.043348281016442454,0.17857142857142855,0
514,0,0.275,0.195,0.07,0.027625287763414202,0.020174848688634832,0.02764976958525345,0.023418036870951675,0.14285714285714285,0
515,2,0.27,0.195,0.08,0.03470869488223836,0.025218560860793538,0.025016458196181694,0.028400597907324368,0.17857142857142855,0
516,2,0.4,0.29,0.115,0.09828227377368515,0.07431069266980497,0.07504937458854509,0.07324364723467863,0.2857142857142857,0
517,2,0.28,0.2,0.08,0.03169824685673809,0.021519838601210487,0.02764976958525345,0.028400597907324368,0.14285714285714285,0
518,2,0.325,0.23,0.09,0.051354701611475116,0.039677202420981834,0.044107965766951945,0.043348281016442454,0.10714285714285714,0
519,0,0.345,0.25,0.09,0.07118824154418275,0.051782111634162735,0.0770243581303489,0.05331340308918785,0.17857142857142855,0
520,2,0.21,0.15,0.05,0.012927217991854081,0.009751176866173503,0.01053324555628703,0.008470353761833584,0.07142857142857142,0
521,0,0.36,0.27,0.09,0.27665262217051095,0.26675317963750933,0.2606327671798391,0.26391325387666353,0.3534569936446186,1
522,1,0.365,0.26,0.115,0.07650079688330086,0.062205783456624066,0.05793285055957866,0.06826108619830595,0.2857142857142857,0
523,2,0.2,0.14,0.055,0.011687621746059855,0.009078681909885675,0.00987491770901909,0.008470353761833584,0.14285714285714285,0
524,2,0.235,0.16,0.06,0.018593943686913403,0.017148621385339607,0.011849901250822907,0.013452914798206279,0.10714285714285714,0
525,2,0.175,0.125,0.04,0.36170563561234137,0.35963009491008135,0.36115549410158215,0.3574016805070957,0.46105674492449195,1
526,2,0.155,0.11,0.04,0.004781299805206304,0.0036987222595830527,0.003291639236339697,0.0034877927254608875,0.07142857142857142,0
527,0,0.57,0.445,0.155,0.25889853019302284,0.18897108271687957,0.20868992758393679,0.23268560039860492,0.4642857142857143,0
528,0,0.57,0.45,0.16,0.3433681600850009,0.26597175521183586,0.33508887425938116,0.25759840558046837,0.39285714285714285,0
529,2,0.385,0.3,0.095,0.08429254471400743,0.058843308675184926,0.0770243581303489,0.08320876930742405,0.2857142857142857,0
530,1,0.53,0.42,0.185,0.2656277669559058,0.20040349697377266,0.20473996050032914,0.20279023418036873,0.6785714285714285,0
531,0,0.46,0.355,0.13,0.16150168230919074,0.1284465366509751,0.13824884792626727,0.1280518186347783,0.42857142857142855,0
532,1,0.47,0.37,0.12,0.1659288117584558,0.1234028244788164,0.13824884792626727,0.15296462381664178,0.39285714285714285,0
533,0,0.435,0.335,0.11,0.13387639454577652,0.11331540013449899,0.11257406188281763,0.10812157448928751,0.2857142857142857,0
534,1,0.47,0.37,0.14,0.17584558172480963,0.1402151983860121,0.1606319947333772,0.1429995017438964,0.3214285714285714,0
535,1,0.465,0.38,0.13,0.1600850008854259,0.12676529926025554,0.10467412771560236,0.15296462381664178,0.35714285714285715,0
536,1,0.52,0.405,0.14,0.20382503984416506,0.13382649630127774,0.19025674786043448,0.17688091679123072,0.35714285714285715,0
537,2,0.29,0.23,0.075,0.04055250575526829,0.02824478816408876,0.03291639236339697,0.03836571998006976,0.2142857142857143,0
538,2,0.275,0.205,0.07,0.03258367274659111,0.021856086079354402,0.025674786043449634,0.030891878425510715,0.14285714285714285,0
539,0,0.375,0.29,0.115,0.09509474057021428,0.061869535978480154,0.08624094799210007,0.08669656203288492,0.3214285714285714,0
540,0,0.5,0.375,0.14,0.21321055427660704,0.16207128446536648,0.1856484529295589,0.17688091679123072,0.5,0
541,0,0.44,0.355,0.115,0.14627235700371877,0.10591795561533288,0.12113232389730084,0.12904833084205283,0.35714285714285715,0
542,2,0.42,0.325,0.115,0.101469806977156,0.06657700067249496,0.07439104674127715,0.1116093672147484,0.5,0
543,2,0.445,0.35,0.115,-0.30496816459537723,-0.32771944185348423,-0.3414431646332658,-0.3171952476160321,-0.18229240755624143,1
544,0,0.38,0.29,0.105,0.09031344076500797,0.06590450571620712,0.06649111257406187,0.08320876930742405,0.3214285714285714,0
545,2,0.32,0.245,0.075,0.054365149636975384,0.038668459986550094,0.04937458854509545,0.04733432984554062,0.35714285714285715,0
546,2,0.255,0.195,0.065,0.027625287763414202,0.020511096166778743,0.02304147465437788,0.025411061285500754,0.25,0
547,2,0.205,0.155,0.045,0.014343899415618913,0.010759919300605245,0.006583278472679394,0.01395117090184355,0.2142857142857143,0
548,0,0.565,0.45,0.16,0.2808570922613777,0.24176193678547406,0.2040816326530612,0.22770303936223224,0.39285714285714285,0
549,1,0.555,0.425,0.18,0.3091907207366743,0.24781439139206451,0.26333113890717574,0.2526158445440957,0.35714285714285715,0
550,1,0.65,0.515,0.16,0.4110146980697716,0.3322125084061869,0.2666227781435155,0.32735426008968616,0.5714285714285714,0
551,1,0.615,0.49,0.155,0.3493890561360014,0.2780766644250167,0.25608953258722844,0.3423019431988042,0.42857142857142855,0
552,1,0.56,0.44,0.165,0.28262794404108377,0.2246133154001345,0.227781435154707,0.247633283507723,0.39285714285714285,0
553,1,0.48,0.37,0.12,0.3822947626187815,0.3398297488503195,0.37278310851381524,0.3539241641935249,0.6295309689483116,1
554,1,0.485,0.39,0.125,0.20860633964937134,0.19233355749831874,0.18499012508229096,0.1180866965620329,0.2857142857142857,0
555,1,0.5,0.385,0.15,0.2211793872852842,0.17451244115669132,0.2185648452929559,0.15794718485301448,0.3214285714285714,0
556,1,0.525,0.405,0.15,0.2808570922613777,0.2061197041022192,0.2692560895325872,0.2526158445440957,0.4642857142857143,0
557,0,0.66,0.5,0.165,0.7497005449764209,0.6364355194419767,0.7204741460647195,0.6959838253209633,0.7216262197974384,1
558,0,0.66,0.53,0.17,0.468921551266159,0.3483523873570948,0.34496379196840027,0.43697060288988543,0.42857142857142855,0
559,1,0.52,0.4,0.145,0.23304409420931468,0.1788836583725622,0.13824884792626727,0.21773791728948683,0.42857142857142855,0
560,0,0.44,0.34,0.105,0.1282096688507172,0.0988567585743107,0.1053324555628703,0.11559541604384656,0.25,0
561,1,0.515,0.4,0.12,0.23268992385337348,0.1812373907195696,0.23502304147465433,0.1679123069257599,0.42857142857142855,0
562,0,0.475,0.35,0.115,0.3020379671424879,0.25732169701601904,0.2631353030189773,0.2956259307855862,0.4998041641118015,1
563,0,0.545,0.415,0.15,0.25907561537099344,0.18728984532616005,0.2139565503620803,0.21624314897857502,0.35714285714285715,0
564,0,0.47,0.355,0.13,0.29841322085034805,0.2397302058197821,0.27080775170461324,0.28842745207523846,0.5698531763260748,1
565,2,0.35,0.255,0.065,0.06268815300159376,0.04673839946200402,0.050032916392363395,0.05829596412556054,0.3214285714285714,0
566,1,0.485,0.355,0.13,0.20506463608995926,0.16408876933422997,0.17314022383146807,0.1659192825112108,0.39285714285714285,0
567,1,0.435,0.33,0.125,-0.12697076264143678,-0.15741268126347355,-0.13180673851541744,-0.17588518285424073,0.12280155641545815,1
568,2,0.28,0.21,0.08,0.03771914290773862,0.026899798251513108,0.03423304805793285,0.0328849028400598,0.2142857142857143,0
569,0,0.41,0.32,0.115,0.5043608929302833,0.4782944787241221,0.4996708753465062,0.46466698999854866,0.7251481630357755,1
570,1,0.45,0.35,0.14,0.3568572742921493,0.3302403121520553,0.3325460091450421,0.31524940440449123,0.725403152002185,1
571,1,0.45,0.345,0.135,0.15618912697007262,0.13214525891055817,0.11454904542462144,0.11559541604384656,0.4642857142857143,0
572,0,0.59,0.455,0.155,0.37683725872144497,0.25622057834566236,0.2988808426596445,0.4120577977080219,0.6785714285714285,0
573,0,0.57,0.44,0.14,0.33699309367805913,0.25386684599865494,0.2639894667544437,0.30244145490782265,0.5714285714285714,0
574,1,0.61,0.475,0.15,0.6188424980374252,0.5553218541571472,0.5399180007920382,0.6195471329309346,0.5986737611607018,1
575,0,0.61,0.475,0.14,0.40056667256950595,0.3540685944855413,0.30941408821593147,0.34728450423517687,0.35714285714285715,0
576,1,0.56,0.425,0.14,0.32424296086417564,0.26866173503698715,0.2593811718235681,0.25759840558046837,0.3214285714285714,0
577,0,0.585,0.435,0.175,0.34708694882238356,0.27202420981842634,0.3278472679394338,0.2675635276532138,0.3214285714285714,0
578,1,0.58,0.445,0.15,0.3132636798299982,0.25689307330195016,0.2745227123107307,0.2526158445440957,0.35714285714285715,0
579,0,0.63,0.48,0.175,0.4836196210377191,0.33658372562205774,0.39894667544437123,0.511709018435476,0.5714285714285714,0
580,0,0.625,0.49,0.175,0.43598370816362675,0.3735709482178883,0.3245556287030941,0.36223218734429496,0.35714285714285715,0
581,1,0.55,0.425,0.15,-0.07831118841652063,-0.11087854598531621,-0.13857435867488424,-0.12041343212190128,0.10122155969246271,1
582,0,0.645,0.525,0.19,0.7329070933526575,0.6594700367726924,0.6669000213703887,0.647275159998095,0.8581442610017251,1
583,1,0.46,0.355,0.14,0.1740747299451036,0.144586415601883,0.17445687952600394,0.11310413552566022,0.42857142857142855,0
584,0,0.41,0.305,0.1,0.12785549849477598,0.11600537995965028,0.08492429229756418,0.10812157448928751,0.35714285714285715,0
585,1,0.495,0.39,0.125,0.09423150898860067,0.049555550451064606,0.0718793724891538,0.05704715096560542,0.21638233496446652,1
586,1,0.52,0.425,0.17,0.24030458650610942,0.18762609280430395,0.22843976300197494,0.19282511210762335,0.3214285714285714,0
587,0,0.55,0.41,0.145,0.2927217991854082,0.20746469401479486,0.25016458196181696,0.247633283507723,0.42857142857142855,0
588,2,0.45,0.335,0.14,0.16309544891092617,0.10961667787491591,0.09940750493745884,0.14798206278026907,0.4642857142857143,0
589,0,0.405,0.31,0.12,0.10890738445192137,0.09213180901143242,0.07570770243581303,0.09317389138016943,0.42857142857142855,0
590,1,0.51,0.4,0.15,0.26314857446431733,0.1919973100201748,0.21988150098749176,0.23268560039860492,0.42857142857142855,0
591,0,0.37,0.29,0.115,0.08783424827341951,0.07397444519166106,0.07439104674127715,0.07324364723467863,0.2857142857142857,0
592,1,0.525,0.41,0.175,0.30883655038073315,0.2404169468728984,0.2718894009216589,0.20279023418036873,0.6071428571428571,0
593,0,0.66,0.52,0.18,0.5355055781831061,0.35305985205110957,0.39104674127715594,0.41704035874439466,0.6428571428571428,0
594,2,0.535,0.42,0.15,0.2470338232689924,0.17249495628782782,0.2007899934167215,0.2376681614349776,0.39285714285714285,0
595,1,0.575,0.455,0.18,0.7668414691433221,0.6677043157798171,0.7052509178208548,0.7630784752867747,0.8941910099867534,1
596,0,0.55,0.43,0.14,0.2519922082521693,0.17182246133154,0.24423963133640558,0.22272047832585953,0.2857142857142857,0
597,1,0.605,0.47,0.14,0.7043110148428451,0.5994204390730753,0.6364428580803771,0.6898425293428743,0.801024819897362,1
598,1,0.605,0.495,0.145,0.37258721445015053,0.24747814391392062,0.29624753127057274,0.3572496263079223,0.39285714285714285,0
599,0,0.56,0.445,0.195,0.34673277846644235,0.20443846671149962,0.29493087557603687,0.33233682112605883,0.5357142857142857,0
600,1,0.535,0.42,0.145,0.32725340888967597,0.2669804976462676,0.25806451612903225,0.247633283507723,0.5714285714285714,0
601,0,0.385,0.315,0.11,0.585741698234854,0.5668654543365221,0.5681066259033114,0.5668713181440633,0.8065858885761225,1
602,0,0.39,0.3,0.1,0.09314680361253763,0.07162071284465366,0.07834101382488479,0.08470353761833584,0.42857142857142855,0
603,1,0.47,0.345,0.115,0.17230387816539755,0.13416274377942164,0.14154048716260698,0.16392625809666173,0.35714285714285715,0
604,1,0.515,0.39,0.14,0.19603329201345845,0.13382649630127774,0.1487820934825543,0.22122571001494773,0.39285714285714285,0
605,1,0.425,0.345,0.125,0.14981406056313085,0.10692669804976462,0.10401579986833442,0.15196811160936724,0.42857142857142855,0
606,2,0.345,0.27,0.09,0.06835487869665309,0.051782111634162735,0.05924950625411454,0.057299451918286004,0.2857142857142857,0
607,1,0.485,0.37,0.13,0.16150168230919074,0.12104909213180899,0.14812376563528637,0.13403089187842554,0.3214285714285714,0
608,2,0.37,0.285,0.1,0.08004250044271295,0.044720914593140544,0.08821593153390388,0.07922272047832588,0.3214285714285714,0
609,2,0.35,0.265,0.09,0.06215689746768195,0.037995965030262265,0.05464121132323897,0.06626806178375687,0.39285714285714285,0
610,0,0.44,0.345,0.17,0.14397024969010092,0.10020174848688633,0.10796576695194206,0.1494768310911809,0.39285714285714285,0
611,2,0.195,0.145,0.05,0.010625110678236231,0.00605245460659045,0.00987491770901909,0.010463378176382663,0.10714285714285714,0
612,2,0.325,0.24,0.075,0.05418806445900478,0.03127101546738399,0.046082949308755755,0.05829596412556054,0.2857142857142857,0
613,1,0.495,0.37,0.125,0.16840800425004426,0.12373907195696031,0.09216589861751151,0.1669157947184853,0.6071428571428571,0
614,1,0.45,0.35,0.145,0.18523109615725164,0.13954270342972425,0.13100724160631994,0.16342800199302446,0.5,0
615,2,0.415,0.345,0.135,0.13617850185939437,0.08540685944855413,0.09150757077024359,0.14598903836572003,0.42857142857142855,0
616,0,0.47,0.355,0.14,0.1526474234106605,0.1018829858776059,0.12442396313364054,0.14997508719481817,0.39285714285714285,0
617,2,0.32,0.24,0.085,-0.06794344133161948,-0.08406813644917749,-0.06621957133382401,-0.08010973128420176,0.08684165315597192,1
618,2,0.31,0.225,0.075,0.427247872792505,0.41201717796480936,0.425540790329685,0.42444292121916893,0.6678054381242867,1
619,2,0.235,0.17,0.055,0.01753143261908978,0.011432414256893073,0.013166556945358787,0.017937219730941707,0.2142857142857143,0
620,2,0.345,0.255,0.08,0.059146449442181684,0.039677202420981834,0.055299539170506916,0.05231689088191332,0.3214285714285714,0
621,1,0.485,0.38,0.14,0.23764830883655036,0.1455951580363147,0.1705069124423963,0.19282511210762335,0.6071428571428571,0
622,0,0.5,0.385,0.115,0.239596245794227,0.19737726967047745,0.18104015799868334,0.19282511210762335,0.39285714285714285,0
623,0,0.5,0.385,0.105,0.17566849654683903,0.12004034969737726,0.14351547070441079,0.1679123069257599,0.5714285714285714,0
624,1,0.465,0.36,0.105,0.17566849654683903,0.1432414256893073,0.152073732718894,0.1380169407075237,0.5,0
625,0,0.525,0.405,0.16,0.23233575349743224,0.17787491593813046,0.14746543778801843,0.22272047832585953,0.39285714285714285,0
626,0,0.425,0.335,0.095,0.11333451390118647,0.08036314727639542,0.07965766951942066,0.1230692575984056,0.3214285714285714,0
627,0,0.38,0.305,0.095,0.09899061448556755,0.08372562205783456,0.0684660961158657,0.08819133034379673,0.25,0
628,1,0.53,0.415,0.145,0.33362847529661765,0.25790181573638193,0.24292297564186963,0.2625809666168411,0.7142857142857143,0
629,2,0.34,0.265,0.085,0.0642819196033292,0.051109616677874906,0.059907834101382486,0.06327852516193325,0.3214285714285714,0
630,1,0.475,0.365,0.115,0.17283513369930936,0.14929388029589777,0.1619486504279131,0.1315396113602392,0.2857142857142857,0
631,0,0.43,0.34,0.12,0.1377722684611298,0.1039004707464694,0.12442396313364054,0.13851519681116098,0.2142857142857143,0
632,2,0.46,0.365,0.125,0.1646892155126616,0.12676529926025554,0.1237656352863726,0.1559541604384654,0.3214285714285714,0
633,1,0.47,0.36,0.13,0.1843456702673986,0.13248150638870207,0.13956550362080314,0.1629297458893872,0.2857142857142857,0
634,2,0.36,0.295,0.1,0.0738445192137418,0.043712172158708804,0.0684660961158657,0.07324364723467863,0.2857142857142857,0
635,2,0.355,0.265,0.09,0.05879227908624048,0.03295225285810356,0.05332455562870309,0.06128550074738417,0.25,0
636,2,0.38,0.235,0.1,0.09066761112094918,0.070275722932078,0.07044107965766952,0.07822620827105134,0.2142857142857143,0
637,2,0.355,0.26,0.085,0.06676111209491765,0.053799596503026216,0.06319947333772219,0.05331340308918785,0.17857142857142855,0
638,1,0.44,0.345,0.12,0.17177262263148574,0.13147276395427032,0.14154048716260698,0.15794718485301448,0.4642857142857143,0
639,0,0.51,0.4,0.13,0.20240835842040023,0.14660390047074645,0.17906517445687953,0.19282511210762335,0.42857142857142855,0
640,2,0.325,0.24,0.085,0.060563130865946516,0.052790854068594475,0.04937458854509545,0.048330842052815154,0.2142857142857143,0
641,1,0.62,0.485,0.18,0.4166814237648309,0.3137188971082716,0.3489137590520079,0.38714499252615847,0.42857142857142855,0
642,0,0.59,0.45,0.16,0.31804497963520456,0.2400806993947545,0.20473996050032914,0.31240657698056806,0.6428571428571428,0
643,2,0.33,0.255,0.095,0.06569860102709403,0.048755884330867506,0.058591178406846606,0.05829596412556054,0.2142857142857143,0
644,2,0.45,0.34,0.13,0.13086594652027625,0.10726294552790853,0.10401579986833442,0.10313901345291482,0.2857142857142857,0
645,1,0.445,0.33,0.12,0.12218877279971667,0.0800268997982515,0.10994075049374588,0.10313901345291482,0.35714285714285715,0
646,2,0.33,0.215,0.075,0.2511468112989083,0.24089242433218683,0.24553569431345526,0.24468580519921948,0.38987407482695097,1
647,2,0.48,0.375,0.145,0.274482025854436,0.144586415601883,0.1705069124423963,0.1679123069257599,0.2857142857142857,0
648,1,0.46,0.35,0.12,0.17230387816539755,0.12911903160726293,0.13759052007899933,0.15296462381664178,0.35714285714285715,0
649,0,0.475,0.36,0.125,0.15760580839383745,0.11331540013449899,0.10599078341013825,0.1380169407075237,0.2857142857142857,0
650,2,0.255,0.18,0.065,0.027271117407472994,0.022192333557498316,0.017774851876234364,0.023418036870951675,0.14285714285714285,0
651,1,0.335,0.245,0.09,0.05826102355232867,0.039340954942837916,0.05200789993416721,0.05829596412556054,0.17857142857142855,0
652,1,0.47,0.35,0.13,0.1643350451567204,0.1234028244788164,0.12969058591178406,0.1429995017438964,0.35714285714285715,0
653,2,0.31,0.225,0.08,0.046927572162210024,0.03564223268325487,0.030941408821593148,0.048330842052815154,0.2142857142857143,0
654,0,0.37,0.28,0.11,-0.26760633630189723,-0.2856559842215513,-0.28796810068581274,-0.27529061539978456,-0.02710569120589179,1
655,2,0.295,0.215,0.075,0.04497963520453338,0.03295225285810356,0.03818301514154048,0.03836571998006976,0.2142857142857143,0
656,0,0.555,0.435,0.165,0.34283690455108906,0.2252858103564223,0.304147465437788,0.29247633283507724,0.5714285714285714,0
657,0,0.615,0.515,0.17,0.8411674351181337,0.7269581537826615,0.7330524456330763,0.855161928801434,0.9738358557713251,1
658,1,0.58,0.49,0.195,0.46555693288471756,0.3560860793544047,0.33377221856484524,0.40707523667164924,0.6071428571428571,0
659,0,0.585,0.475,0.185,0.33876394545776517,0.2780766644250167,0.2119815668202765,0.32735426008968616,0.35714285714285715,0
660,1,0.65,0.525,0.18,0.5751726580485212,0.4008069939475453,0.45292955892034226,0.5266567015445941,0.6071428571428571,0
661,1,0.535,0.45,0.17,0.27589870727820076,0.20477471418964355,0.2040816326530612,0.29247633283507724,0.35714285714285715,0
662,0,0.415,0.34,0.13,0.12944926509651142,0.09751176866173503,0.11586570111915732,0.1180866965620329,0.3214285714285714,0
663,0,0.38,0.305,0.105,0.09881352930759696,0.06960322797579017,0.08031599736668861,0.08819133034379673,0.39285714285714285,0
664,1,0.45,0.355,0.12,0.14520984593589514,0.07632817753866845,0.086899275839368,0.15794718485301448,0.6428571428571428,0
665,0,0.395,0.295,0.095,0.07880290419691872,0.051782111634162735,0.07044107965766952,0.07822620827105134,0.3214285714285714,0
666,2,0.455,0.35,0.12,0.1705330263856915,0.1213853396099529,0.18894009216589863,0.15794718485301448,0.35714285714285715,0
667,0,0.485,0.38,0.15,0.21356472463254825,0.14425016812373906,0.1836734693877551,0.17787742899850525,0.5,0
668,2,0.55,0.425,0.155,0.32424296086417564,0.18594485541358438,0.3192890059249506,0.33233682112605883,0.42857142857142855,0
669,0,0.45,0.35,0.145,0.19142907738622275,0.11802286482851376,0.16129032258064516,0.17289486796213255,0.42857142857142855,0
670,2,0.475,0.385,0.145,0.21799185408181337,0.1573638197713517,0.14154048716260698,0.21275535625311415,0.4642857142857143,0
671,0,0.5,0.38,0.155,0.23127324242960864,0.16106254203093473,0.18762343647136273,0.20279023418036873,0.5714285714285714,0
672,0,0.53,0.41,0.165,0.69699729497576,0.5710226863941432,0.6321528763706479,0.64796455327633,1.0531535346984953,1
673,2,0.49,0.39,0.15,0.2022312732424296,0.1506388702084734,0.16260697827518103,0.1679123069257599,0.7142857142857143,0
674,0,0.49,0.385,0.15,0.27784664423587746,0.16139878950907866,0.1836734693877551,0.2376681614349776,0.7857142857142857,0
675,0,0.52,0.395,0.18,0.22596068709049053,0.10558170813718896,0.14417379855167872,0.2426507224713503,0.75,0
676,2,0.54,0.415,0.145,0.2613777226846113,0.17652992602555478,0.2205398288347597,0.2426507224713503,0.39285714285714285,0
677,0,0.5,0.375,0.115,0.2098459358951656,0.12373907195696031,0.19420671494404215,0.18784255107125067,0.35714285714285715,0
678,0,0.45,0.38,0.165,0.2884717549141137,0.1674512441156691,0.25148123765635283,0.2625809666168411,0.7857142857142857,0
679,0,0.37,0.275,0.1,0.07809456348503631,0.061869535978480154,0.03357472021066491,0.07822620827105134,0.25,0
680,1,0.37,0.275,0.1,0.08057375597662476,0.058843308675184926,0.06056616194865042,0.06826108619830595,0.2142857142857143,0
